订单号,商品ID,商品名,单价,数量,总价,下单时间
700014201911190151,700014,消毒液,28,21,588,2019-11-19 11:01:51
700013201911193804,700013,酒精棉片,15,11,165,2019-11-19 11:38:04
700012201911192057,700012,隔汗巾,8,17,136,2019-11-19 13:20:57
700015201911190327,700015,驱蚊贴,25,19,475,2019-11-19 14:03:27
700012201911195612,700012,隔汗巾,8,10,80,2019-11-19 14:56:12
700014201911191216,700014,消毒液,28,11,308,2019-11-19 15:12:16
700010201911190505,700010,儿童口罩,20,20,400,2019-11-19 16:05:05
700010201911194109,700010,儿童口罩,20,15,300,2019-11-19 16:41:09
700010201911194235,700010,儿童口罩,20,20,400,2019-11-19 16:42:35
700011201911194503,700011,袜子,5,15,75,2019-11-19 16:45:03
700013201911191951,700013,酒精棉片,15,19,285,2019-11-19 17:19:51
700012201911194646,700012,隔汗巾,8,22,176,2019-11-19 17:46:46
700013201911195320,700013,酒精棉片,15,18,270,2019-11-19 17:53:20
700012201911190243,700012,隔汗巾,8,6,48,2019-11-19 19:02:43
700014201911192129,700014,消毒液,28,12,336,2019-11-19 19:21:29
700010201911194339,700010,儿童口罩,20,15,300,2019-11-19 19:43:39
700010201911190811,700010,儿童口罩,20,19,380,2019-11-19 20:08:11
700010201911194100,700010,儿童口罩,20,20,400,2019-11-19 20:41:00
700014201911191357,700014,消毒液,28,7,196,2019-11-19 21:13:57
700010201911194303,700010,儿童口罩,20,15,300,2019-11-19 21:43:03
700012201911195323,700012,隔汗巾,8,22,176,2019-11-19 22:53:23
700010201911190459,700010,儿童口罩,20,12,240,2019-11-19 23:04:59
700010201911190828,700010,儿童口罩,20,15,300,2019-11-19 23:08:28
700012201911191604,700012,隔汗巾,8,23,184,2019-11-19 23:16:04
700012201911192105,700012,隔汗巾,8,28,224,2019-11-19 23:21:05
700011201911193326,700011,袜子,5,12,60,2019-11-19 23:33:26
700015201911194009,700015,驱蚊贴,25,14,350,2019-11-19 23:40:09
700010201911194058,700010,儿童口罩,20,12,240,2019-11-19 23:40:58
700011201911203615,700011,袜子,5,1,5,2019-11-20 00:36:15
700011201911203705,700011,袜子,5,20,100,2019-11-20 00:37:05
700012201911203916,700012,隔汗巾,8,8,64,2019-11-20 00:39:16
700014201911200119,700014,消毒液,28,13,364,2019-11-20 01:01:19
700014201911203238,700014,消毒液,28,16,448,2019-11-20 01:32:38
700015201911204530,700015,驱蚊贴,25,21,525,2019-11-20 01:45:30
700011201911201451,700011,袜子,5,7,35,2019-11-20 02:14:51
700014201911203935,700014,消毒液,28,17,476,2019-11-20 02:39:35
700014201911205006,700014,消毒液,28,18,504,2019-11-20 02:50:06
700012201911205818,700012,隔汗巾,8,19,152,2019-11-20 02:58:18
700014201911205403,700014,消毒液,28,5,140,2019-11-20 03:54:03
700014201911201256,700014,消毒液,28,5,140,2019-11-20 04:12:56
700014201911203624,700014,消毒液,28,20,560,2019-11-20 04:36:24
700012201911205033,700012,隔汗巾,8,11,88,2019-11-20 04:50:33
700014201911203005,700014,消毒液,28,13,364,2019-11-20 05:30:05
700012201911205229,700012,隔汗巾,8,15,120,2019-11-20 05:52:29
700012201911200012,700012,隔汗巾,8,26,208,2019-11-20 06:00:12
700013201911201158,700013,酒精棉片,15,29,435,2019-11-20 06:11:58
700014201911202907,700014,消毒液,28,23,644,2019-11-20 07:29:07
700010201911203451,700010,儿童口罩,20,25,500,2019-11-20 07:34:51
700014201911205211,700014,消毒液,28,19,532,2019-11-20 07:52:11
700011201911200039,700011,袜子,5,8,40,2019-11-20 08:00:39
700010201911201931,700010,儿童口罩,20,22,440,2019-11-20 08:19:31
700014201911204446,700014,消毒液,28,17,476,2019-11-20 08:44:46
700011201911205554,700011,袜子,5,11,55,2019-11-20 08:55:54
700010201911202130,700010,儿童口罩,20,17,340,2019-11-20 09:21:30
700010201911203101,700010,儿童口罩,20,5,100,2019-11-20 09:31:01
700012201911203850,700012,隔汗巾,8,11,88,2019-11-20 09:38:50
700014201911205247,700014,消毒液,28,17,476,2019-11-20 09:52:47
700014201911205325,700014,消毒液,28,18,504,2019-11-20 09:53:25
700011201911205713,700011,袜子,5,5,25,2019-11-20 09:57:13
700014201911201002,700014,消毒液,28,15,420,2019-11-20 10:10:02
700014201911202304,700014,消毒液,28,25,700,2019-11-20 10:23:04
700010201911202343,700010,儿童口罩,20,19,380,2019-11-20 10:23:43
700010201911202747,700010,儿童口罩,20,15,300,2019-11-20 10:27:47
700010201911203116,700010,儿童口罩,20,15,300,2019-11-20 10:31:16
700014201911203139,700014,消毒液,28,22,616,2019-11-20 10:31:39
700014201911201615,700014,消毒液,28,10,280,2019-11-20 11:16:15
700010201911202851,700010,儿童口罩,20,34,680,2019-11-20 11:28:51
700014201911205955,700014,消毒液,28,23,644,2019-11-20 11:59:55
700015201911200749,700015,驱蚊贴,25,26,650,2019-11-20 12:07:49
700014201911201426,700014,消毒液,28,19,532,2019-11-20 12:14:26
700012201911201632,700012,隔汗巾,8,26,208,2019-11-20 12:16:32
700014201911205018,700014,消毒液,28,11,308,2019-11-20 12:50:18
700012201911205433,700012,隔汗巾,8,19,152,2019-11-20 12:54:33
700012201911202112,700012,隔汗巾,8,27,216,2019-11-20 13:21:12
700010201911203051,700010,儿童口罩,20,23,460,2019-11-20 13:30:51
700010201911203451,700010,儿童口罩,20,34,680,2019-11-20 13:34:51
700011201911204237,700011,袜子,5,11,55,2019-11-20 13:42:37
700012201911205235,700012,隔汗巾,8,27,216,2019-11-20 13:52:35
700010201911203017,700010,儿童口罩,20,48,960,2019-11-20 14:30:17
700010201911201658,700010,儿童口罩,20,39,780,2019-11-20 16:16:58
700012201911204111,700012,隔汗巾,8,21,168,2019-11-20 16:41:11
700010201911204845,700010,儿童口罩,20,35,700,2019-11-20 16:48:45
700012201911200130,700012,隔汗巾,8,17,136,2019-11-20 17:01:30
700014201911200318,700014,消毒液,28,6,168,2019-11-20 17:03:18
700015201911203621,700015,驱蚊贴,25,29,725,2019-11-20 17:36:21
700011201911204336,700011,袜子,5,20,100,2019-11-20 17:43:36
700010201911204656,700010,儿童口罩,20,50,1000,2019-11-20 17:46:56
700010201911204731,700010,儿童口罩,20,19,380,2019-11-20 17:47:31
700010201911201820,700010,儿童口罩,20,12,240,2019-11-20 18:18:20
700011201911202624,700011,袜子,5,19,95,2019-11-20 18:26:24
700010201911202925,700010,儿童口罩,20,5,100,2019-11-20 18:29:25
700013201911203520,700013,酒精棉片,15,29,435,2019-11-20 18:35:20
700011201911204148,700011,袜子,5,2,10,2019-11-20 18:41:48
700014201911204531,700014,消毒液,28,6,168,2019-11-20 18:45:31
700010201911204729,700010,儿童口罩,20,10,200,2019-11-20 18:47:29
700012201911204954,700012,隔汗巾,8,22,176,2019-11-20 18:49:54
700012201911200131,700012,隔汗巾,8,19,152,2019-11-20 20:01:31
700010201911202421,700010,儿童口罩,20,19,380,2019-11-20 20:24:21
700010201911202841,700010,儿童口罩,20,22,440,2019-11-20 20:28:41
700010201911203037,700010,儿童口罩,20,15,300,2019-11-20 21:30:37
700010201911203405,700010,儿童口罩,20,20,400,2019-11-20 21:34:05
700010201911201944,700010,儿童口罩,20,35,700,2019-11-20 22:19:44
700014201911202351,700014,消毒液,28,22,616,2019-11-20 22:23:51
700012201911202607,700012,隔汗巾,8,17,136,2019-11-20 22:26:07
700010201911204645,700010,儿童口罩,20,15,300,2019-11-20 22:46:45
700014201911205246,700014,消毒液,28,12,336,2019-11-20 22:52:46
700013201911202602,700013,酒精棉片,15,18,270,2019-11-20 23:26:02
700013201911211344,700013,酒精棉片,15,35,525,2019-11-21 00:13:44
700014201911213151,700014,消毒液,28,6,168,2019-11-21 00:31:51
700014201911215223,700014,消毒液,28,22,616,2019-11-21 00:52:23
700012201911211726,700012,隔汗巾,8,29,232,2019-11-21 01:17:26
700014201911215912,700014,消毒液,28,10,280,2019-11-21 01:59:12
700014201911211339,700014,消毒液,28,10,280,2019-11-21 02:13:39
700013201911213446,700013,酒精棉片,15,49,735,2019-11-21 02:34:46
700011201911213813,700011,袜子,5,18,90,2019-11-21 02:38:13
700014201911214731,700014,消毒液,28,14,392,2019-11-21 02:47:31
700014201911210329,700014,消毒液,28,24,672,2019-11-21 04:03:29
700014201911210835,700014,消毒液,28,5,140,2019-11-21 04:08:35
700014201911212610,700014,消毒液,28,22,616,2019-11-21 05:26:10
700014201911211408,700014,消毒液,28,10,280,2019-11-21 06:14:08
700011201911213301,700011,袜子,5,7,35,2019-11-21 06:33:01
700011201911214314,700011,袜子,5,7,35,2019-11-21 07:43:14
700014201911212032,700014,消毒液,28,10,280,2019-11-21 08:20:32
700014201911214714,700014,消毒液,28,6,168,2019-11-21 08:47:14
700014201911215902,700014,消毒液,28,25,700,2019-11-21 08:59:02
700014201911210702,700014,消毒液,28,16,448,2019-11-21 09:07:02
700013201911211001,700013,酒精棉片,15,21,315,2019-11-21 09:10:01
700010201911213736,700010,儿童口罩,20,30,600,2019-11-21 09:37:36
700014201911210853,700014,消毒液,28,6,168,2019-11-21 10:08:53
700012201911210943,700012,隔汗巾,8,30,240,2019-11-21 10:09:43
700014201911211149,700014,消毒液,28,17,476,2019-11-21 10:11:49
700015201911214618,700015,驱蚊贴,25,20,500,2019-11-21 10:46:18
700010201911213445,700010,儿童口罩,20,12,240,2019-11-21 11:34:45
700010201911213723,700010,儿童口罩,20,32,640,2019-11-21 11:37:23
700011201911215452,700011,袜子,5,13,65,2019-11-21 11:54:52
700013201911211350,700013,酒精棉片,15,24,360,2019-11-21 12:13:50
700013201911212157,700013,酒精棉片,15,18,270,2019-11-21 12:21:57
700010201911213832,700010,儿童口罩,20,50,1000,2019-11-21 12:38:32
700011201911213916,700011,袜子,5,15,75,2019-11-21 12:39:16
700012201911212348,700012,隔汗巾,8,28,224,2019-11-21 13:23:48
700010201911213643,700010,儿童口罩,20,29,580,2019-11-21 13:36:43
700014201911211748,700014,消毒液,28,6,168,2019-11-21 14:17:48
700010201911212944,700010,儿童口罩,20,22,440,2019-11-21 14:29:44
700010201911213305,700010,儿童口罩,20,28,560,2019-11-21 14:33:05
700010201911213724,700010,儿童口罩,20,22,440,2019-11-21 14:37:24
700011201911214651,700011,袜子,5,1,5,2019-11-21 14:46:51
700014201911210844,700014,消毒液,28,12,336,2019-11-21 15:08:44
700014201911211251,700014,消毒液,28,13,364,2019-11-21 16:12:51
700015201911212337,700015,驱蚊贴,25,19,475,2019-11-21 16:23:37
700013201911212822,700013,酒精棉片,15,11,165,2019-11-21 16:28:22
700014201911212248,700014,消毒液,28,10,280,2019-11-21 17:22:48
700010201911213548,700010,儿童口罩,20,18,360,2019-11-21 17:35:48
700011201911215653,700011,袜子,5,2,10,2019-11-21 17:56:53
700014201911211125,700014,消毒液,28,16,448,2019-11-21 18:11:25
700014201911215702,700014,消毒液,28,19,532,2019-11-21 18:57:02
700014201911214112,700014,消毒液,28,17,476,2019-11-21 19:41:12
700010201911213605,700010,儿童口罩,20,25,500,2019-11-21 20:36:05
700014201911213821,700014,消毒液,28,9,252,2019-11-21 20:38:21
700014201911211213,700014,消毒液,28,15,420,2019-11-21 22:12:13
700014201911211741,700014,消毒液,28,15,420,2019-11-21 22:17:41
700012201911212344,700012,隔汗巾,8,30,240,2019-11-21 22:23:44
700014201911213000,700014,消毒液,28,22,616,2019-11-21 22:30:00
700014201911211617,700014,消毒液,28,23,644,2019-11-21 23:16:17
700010201911213830,700010,儿童口罩,20,25,500,2019-11-21 23:38:30
700014201911223059,700014,消毒液,28,18,504,2019-11-22 00:30:59
700014201911223456,700014,消毒液,28,23,644,2019-11-22 00:34:56
700015201911221231,700015,驱蚊贴,25,30,750,2019-11-22 01:12:31
700014201911222425,700014,消毒液,28,21,588,2019-11-22 02:24:25
700014201911222652,700014,消毒液,28,11,308,2019-11-22 02:26:52
700014201911223048,700014,消毒液,28,20,560,2019-11-22 02:30:48
700014201911224914,700014,消毒液,28,22,616,2019-11-22 02:49:14
700015201911222400,700015,驱蚊贴,25,11,275,2019-11-22 05:24:00
700012201911224838,700012,隔汗巾,8,14,112,2019-11-22 05:48:38
700014201911220556,700014,消毒液,28,20,560,2019-11-22 06:05:56
700012201911220114,700012,隔汗巾,8,25,200,2019-11-22 07:01:14
700014201911221845,700014,消毒液,28,23,644,2019-11-22 07:18:45
700014201911223455,700014,消毒液,28,12,336,2019-11-22 07:34:55
700011201911222512,700011,袜子,5,7,35,2019-11-22 08:25:12
700010201911222736,700010,儿童口罩,20,23,460,2019-11-22 08:27:36
700012201911223136,700012,隔汗巾,8,23,184,2019-11-22 08:31:36
700010201911223139,700010,儿童口罩,20,15,300,2019-11-22 08:31:39
700010201911223132,700010,儿童口罩,20,16,320,2019-11-22 09:31:32
700014201911222152,700014,消毒液,28,24,672,2019-11-22 10:21:52
700014201911223511,700014,消毒液,28,14,392,2019-11-22 11:35:11
700010201911223134,700010,儿童口罩,20,13,260,2019-11-22 12:31:34
700015201911222633,700015,驱蚊贴,25,21,525,2019-11-22 13:26:33
700014201911223008,700014,消毒液,28,7,196,2019-11-22 14:30:08
700014201911224629,700014,消毒液,28,7,196,2019-11-22 14:46:29
700010201911220800,700010,儿童口罩,20,45,900,2019-11-22 15:08:00
700014201911222840,700014,消毒液,28,20,560,2019-11-22 15:28:40
700014201911222617,700014,消毒液,28,5,140,2019-11-22 16:26:17
700014201911223018,700014,消毒液,28,12,336,2019-11-22 16:30:18
700014201911223456,700014,消毒液,28,9,252,2019-11-22 16:34:56
700012201911223621,700012,隔汗巾,8,30,240,2019-11-22 16:36:21
700013201911221113,700013,酒精棉片,15,28,420,2019-11-22 17:11:13
700012201911221503,700012,隔汗巾,8,17,136,2019-11-22 17:15:03
700010201911222817,700010,儿童口罩,20,20,400,2019-11-22 17:28:17
700010201911222931,700010,儿童口罩,20,35,700,2019-11-22 17:29:31
700015201911223808,700015,驱蚊贴,25,18,450,2019-11-22 17:38:08
700014201911225756,700014,消毒液,28,8,224,2019-11-22 17:57:56
700010201911220948,700010,儿童口罩,20,23,460,2019-11-22 18:09:48
700011201911221002,700011,袜子,5,4,20,2019-11-22 18:10:02
700011201911220144,700011,袜子,5,11,55,2019-11-22 19:01:44
700011201911220817,700011,袜子,5,19,95,2019-11-22 19:08:17
700015201911221649,700015,驱蚊贴,25,17,425,2019-11-22 20:16:49
700010201911223223,700010,儿童口罩,20,30,600,2019-11-22 20:32:23
700012201911224754,700012,隔汗巾,8,28,224,2019-11-22 20:47:54
700010201911220805,700010,儿童口罩,20,23,460,2019-11-22 21:08:05
700010201911220810,700010,儿童口罩,20,12,240,2019-11-22 21:08:10
700010201911222745,700010,儿童口罩,20,15,300,2019-11-22 21:27:45
700011201911223029,700011,袜子,5,15,75,2019-11-22 21:30:29
700014201911224807,700014,消毒液,28,8,224,2019-11-22 21:48:07
700014201911225953,700014,消毒液,28,22,616,2019-11-22 21:59:53
700010201911220714,700010,儿童口罩,20,35,700,2019-11-22 22:07:14
700012201911220741,700012,隔汗巾,8,5,40,2019-11-22 22:07:41
700011201911221054,700011,袜子,5,18,90,2019-11-22 22:10:54
700014201911221238,700014,消毒液,28,12,336,2019-11-22 22:12:38
700012201911221617,700012,隔汗巾,8,13,104,2019-11-22 22:16:17
700014201911221819,700014,消毒液,28,10,280,2019-11-22 22:18:19
700010201911223036,700010,儿童口罩,20,15,300,2019-11-22 22:30:36
700014201911220840,700014,消毒液,28,8,224,2019-11-22 23:08:40
700013201911231703,700013,酒精棉片,15,29,435,2019-11-23 00:17:03
700012201911232008,700012,隔汗巾,8,22,176,2019-11-23 00:20:08
700014201911234526,700014,消毒液,28,5,140,2019-11-23 00:45:26
700014201911235422,700014,消毒液,28,11,308,2019-11-23 00:54:22
700011201911231128,700011,袜子,5,15,75,2019-11-23 01:11:28
700012201911231358,700012,隔汗巾,8,18,144,2019-11-23 01:13:58
700012201911233020,700012,隔汗巾,8,14,112,2019-11-23 01:30:20
700011201911234748,700011,袜子,5,10,50,2019-11-23 01:47:48
700014201911233824,700014,消毒液,28,6,168,2019-11-23 02:38:24
700014201911234157,700014,消毒液,28,10,280,2019-11-23 03:41:57
700015201911234732,700015,驱蚊贴,25,10,250,2019-11-23 03:47:32
700014201911231521,700014,消毒液,28,22,616,2019-11-23 04:15:21
700014201911231816,700014,消毒液,28,8,224,2019-11-23 04:18:16
700014201911231151,700014,消毒液,28,8,224,2019-11-23 05:11:51
700011201911234516,700011,袜子,5,13,65,2019-11-23 06:45:16
700012201911231210,700012,隔汗巾,8,28,224,2019-11-23 07:12:10
700011201911231213,700011,袜子,5,9,45,2019-11-23 07:12:13
700014201911231307,700014,消毒液,28,9,252,2019-11-23 07:13:07
700014201911231408,700014,消毒液,28,8,224,2019-11-23 08:14:08
700011201911231340,700011,袜子,5,14,70,2019-11-23 09:13:40
700014201911233321,700014,消毒液,28,9,252,2019-11-23 09:33:21
700012201911231154,700012,隔汗巾,8,20,160,2019-11-23 10:11:54
700012201911233420,700012,隔汗巾,8,13,104,2019-11-23 11:34:20
700014201911230750,700014,消毒液,28,21,588,2019-11-23 12:07:50
700010201911232330,700010,儿童口罩,20,20,400,2019-11-23 12:23:30
700010201911232517,700010,儿童口罩,20,5,100,2019-11-23 12:25:17
700012201911231349,700012,隔汗巾,8,12,96,2019-11-23 13:13:49
700011201911233644,700011,袜子,5,19,95,2019-11-23 13:36:44
700012201911233855,700012,隔汗巾,8,24,192,2019-11-23 13:38:55
700014201911235935,700014,消毒液,28,12,336,2019-11-23 13:59:35
700010201911234435,700010,儿童口罩,20,25,500,2019-11-23 14:44:35
700013201911235218,700013,酒精棉片,15,26,390,2019-11-23 14:52:18
700015201911230732,700015,驱蚊贴,25,21,525,2019-11-23 15:07:32
700014201911231832,700014,消毒液,28,19,532,2019-11-23 15:18:32
700010201911234153,700010,儿童口罩,20,5,100,2019-11-23 15:41:53
700010201911234431,700010,儿童口罩,20,20,400,2019-11-23 15:44:31
700010201911233844,700010,儿童口罩,20,25,500,2019-11-23 16:38:44
700012201911234927,700012,隔汗巾,8,12,96,2019-11-23 16:49:27
700014201911235845,700014,消毒液,28,9,252,2019-11-23 16:58:45
700010201911234644,700010,儿童口罩,20,23,460,2019-11-23 17:46:44
700015201911234832,700015,驱蚊贴,25,11,275,2019-11-23 17:48:32
700015201911234855,700015,驱蚊贴,25,27,675,2019-11-23 17:48:55
700010201911232449,700010,儿童口罩,20,15,300,2019-11-23 18:24:49
700010201911234240,700010,儿童口罩,20,5,100,2019-11-23 18:42:40
700012201911234303,700012,隔汗巾,8,7,56,2019-11-23 18:43:03
700014201911233001,700014,消毒液,28,8,224,2019-11-23 19:30:01
700010201911233922,700010,儿童口罩,20,15,300,2019-11-23 20:39:22
700012201911235145,700012,隔汗巾,8,13,104,2019-11-23 20:51:45
700014201911231937,700014,消毒液,28,19,532,2019-11-23 21:19:37
700010201911232248,700010,儿童口罩,20,23,460,2019-11-23 21:22:48
700010201911234230,700010,儿童口罩,20,12,240,2019-11-23 21:42:30
700014201911233824,700014,消毒液,28,25,700,2019-11-23 22:38:24
700010201911234415,700010,儿童口罩,20,25,500,2019-11-23 22:44:15
700014201911235838,700014,消毒液,28,11,308,2019-11-23 22:58:38
700014201911230054,700014,消毒液,28,8,224,2019-11-23 23:00:54
700014201911232948,700014,消毒液,28,9,252,2019-11-23 23:29:48
700010201911234558,700010,儿童口罩,20,23,460,2019-11-23 23:45:58
700012201911241816,700012,隔汗巾,8,28,224,2019-11-24 00:18:16
700015201911243545,700015,驱蚊贴,25,13,325,2019-11-24 00:35:45
700014201911245041,700014,消毒液,28,16,448,2019-11-24 00:50:41
700014201911245506,700014,消毒液,28,11,308,2019-11-24 00:55:06
