date,category,module,turnover
 2019/03/08,娱乐,游戏厅,1700
 2019/03/08,零售,电子产品,40708
 2019/03/08,零售,男装,50356
 2019/03/08,零售,童装,51416
 2019/03/08,餐饮,快餐,23129
 2019/03/08,服务,按摩,27726
 2019/03/08,餐饮,西餐,30169
 2019/03/08,服务,丽人,37268
 2019/03/08,零售,商超,211288
 2019/03/08,餐饮,面包甜点,52931
 2019/03/08,服务,运动健身,67154
 2019/03/08,零售,女装,364876
 2019/03/08,服务,教育,148453
 2019/03/08,娱乐,电影院,110335
 2019/03/08,餐饮,中餐,256402
 2019/03/08,娱乐,KTV,77683
 2019/03/09,娱乐,游戏厅,1671
 2019/03/09,零售,电子产品,38920
 2019/03/09,零售,男装,48124
 2019/03/09,零售,童装,49012
 2019/03/09,餐饮,快餐,21712
 2019/03/09,餐饮,西餐,28370
 2019/03/09,服务,按摩,30956
 2019/03/09,服务,丽人,34604
 2019/03/09,餐饮,面包甜点,47416
 2019/03/09,零售,商超,199060
 2019/03/09,服务,运动健身,68192
 2019/03/09,零售,女装,343540
 2019/03/09,服务,教育,161171
 2019/03/09,餐饮,中餐,238595
 2019/03/09,娱乐,KTV,69888
 2019/03/09,娱乐,电影院,158684
 2019/03/10,娱乐,游戏厅,1819
 2019/03/10,零售,电子产品,39656
 2019/03/10,零售,男装,50052
 2019/03/10,零售,童装,50200
 2019/03/10,餐饮,快餐,22901
 2019/03/10,餐饮,西餐,30027
 2019/03/10,服务,按摩,33208
 2019/03/10,服务,丽人,36593
 2019/03/10,零售,商超,207140
 2019/03/10,餐饮,面包甜点,52732
 2019/03/10,服务,运动健身,72038
 2019/03/10,零售,女装,359920
 2019/03/10,服务,教育,168993
 2019/03/10,娱乐,电影院,107884
 2019/03/10,餐饮,中餐,252401
 2019/03/10,娱乐,KTV,77629
 2019/03/11,娱乐,游戏厅,2140
 2019/03/11,零售,电子产品,44032
 2019/03/11,零售,男装,55652
 2019/03/11,零售,童装,56140
 2019/03/11,娱乐,电影院,12471
 2019/03/11,餐饮,快餐,25950
 2019/03/11,服务,按摩,33458
 2019/03/11,餐饮,西餐,35353
 2019/03/11,服务,丽人,43335
 2019/03/11,零售,商超,234028
 2019/03/11,餐饮,面包甜点,62575
 2019/03/11,服务,运动健身,77377
 2019/03/11,零售,女装,413684
 2019/03/11,服务,教育,170165
 2019/03/11,餐饮,中餐,296975
 2019/03/11,娱乐,KTV,95627
 2019/03/12,娱乐,游戏厅,1910
 2019/03/12,零售,电子产品,43344
 2019/03/12,零售,童装,54524
 2019/03/12,零售,男装,54628
 2019/03/12,娱乐,电影院,11927
 2019/03/12,餐饮,快餐,25838
 2019/03/12,服务,按摩,33310
 2019/03/12,餐饮,西餐,35505
 2019/03/12,服务,丽人,42883
 2019/03/12,零售,商超,230552
 2019/03/12,餐饮,面包甜点,62671
 2019/03/12,服务,运动健身,76069
 2019/03/12,零售,女装,406188
 2019/03/12,服务,教育,169974
 2019/03/12,餐饮,中餐,297663
 2019/03/12,娱乐,KTV,95580
 2019/03/13,娱乐,游戏厅,1890
 2019/03/13,零售,电子产品,42500
 2019/03/13,零售,男装,54056
 2019/03/13,零售,童装,54168
 2019/03/13,餐饮,快餐,25808
 2019/03/13,服务,按摩,32504
 2019/03/13,娱乐,电影院,16491
 2019/03/13,餐饮,西餐,35337
 2019/03/13,服务,丽人,42348
 2019/03/13,零售,商超,227596
 2019/03/13,餐饮,面包甜点,62220
 2019/03/13,服务,运动健身,75083
 2019/03/13,零售,女装,403256
 2019/03/13,服务,教育,170241
 2019/03/13,餐饮,中餐,295783
 2019/03/13,娱乐,KTV,94608
 2019/03/14,娱乐,游戏厅,1898
 2019/03/14,零售,电子产品,41832
 2019/03/14,零售,男装,52808
 2019/03/14,零售,童装,53180
 2019/03/14,餐饮,快餐,25081
 2019/03/14,服务,按摩,32020
 2019/03/14,餐饮,西餐,35160
 2019/03/14,服务,丽人,41734
 2019/03/14,零售,商超,224184
 2019/03/14,餐饮,面包甜点,60648
 2019/03/14,娱乐,电影院,30913
 2019/03/14,服务,运动健身,74719
 2019/03/14,零售,女装,395348
 2019/03/14,服务,教育,168776
 2019/03/14,餐饮,中餐,291411
 2019/03/14,娱乐,KTV,92047
 2019/03/15,娱乐,游戏厅,1733
 2019/03/15,零售,电子产品,40592
 2019/03/15,零售,男装,50496
 2019/03/15,零售,童装,51084
 2019/03/15,餐饮,快餐,23560
 2019/03/15,服务,按摩,28174
 2019/03/15,餐饮,西餐,32819
 2019/03/15,服务,丽人,38905
 2019/03/15,零售,商超,212632
 2019/03/15,餐饮,面包甜点,54857
 2019/03/15,服务,运动健身,68611
 2019/03/15,零售,女装,372380
 2019/03/15,服务,教育,153250
 2019/03/15,娱乐,电影院,94622
 2019/03/15,餐饮,中餐,271701
 2019/03/15,娱乐,KTV,81724
 2019/03/16,娱乐,游戏厅,1699
 2019/03/16,零售,电子产品,38836
 2019/03/16,零售,男装,46820
 2019/03/16,零售,童装,47424
 2019/03/16,餐饮,快餐,21769
 2019/03/16,服务,按摩,29419
 2019/03/16,餐饮,西餐,30497
 2019/03/16,服务,丽人,34725
 2019/03/16,餐饮,面包甜点,48698
 2019/03/16,零售,商超,197480
 2019/03/16,服务,运动健身,67530
 2019/03/16,零售,女装,342676
 2019/03/16,服务,教育,158344
 2019/03/16,餐饮,中餐,248673
 2019/03/16,娱乐,KTV,71468
 2019/03/16,娱乐,电影院,156055
 2019/03/17,娱乐,游戏厅,1818
 2019/03/17,零售,电子产品,39488
 2019/03/17,零售,男装,48252
 2019/03/17,零售,童装,48676
 2019/03/17,餐饮,快餐,22362
 2019/03/17,服务,按摩,31446
 2019/03/17,餐饮,西餐,31613
 2019/03/17,服务,丽人,35963
 2019/03/17,零售,商超,202504
 2019/03/17,餐饮,面包甜点,52354
 2019/03/17,服务,运动健身,70634
 2019/03/17,零售,女装,353332
 2019/03/17,服务,教育,166702
 2019/03/17,娱乐,电影院,109302
 2019/03/17,餐饮,中餐,257570
 2019/03/17,娱乐,KTV,77982
 2019/03/18,娱乐,游戏厅,1865
 2019/03/18,零售,电子产品,42852
 2019/03/18,零售,男装,53344
 2019/03/18,零售,童装,53376
 2019/03/18,餐饮,快餐,24467
 2019/03/18,服务,按摩,31426
 2019/03/18,餐饮,西餐,35879
 2019/03/18,娱乐,电影院,20025
 2019/03/18,服务,丽人,41859
 2019/03/18,零售,商超,223100
 2019/03/18,餐饮,面包甜点,61128
 2019/03/18,服务,运动健身,74641
 2019/03/18,零售,女装,399748
 2019/03/18,服务,教育,167419
 2019/03/18,餐饮,中餐,295743
 2019/03/18,娱乐,KTV,94248
 2019/03/19,娱乐,游戏厅,1835
 2019/03/19,零售,电子产品,42480
 2019/03/19,零售,男装,52820
 2019/03/19,零售,童装,53308
 2019/03/19,餐饮,快餐,24349
 2019/03/19,服务,按摩,31557
 2019/03/19,餐饮,西餐,36337
 2019/03/19,娱乐,电影院,18283
 2019/03/19,服务,丽人,42206
 2019/03/19,零售,商超,223568
 2019/03/19,餐饮,面包甜点,61279
 2019/03/19,服务,运动健身,74757
 2019/03/19,零售,女装,402872
 2019/03/19,服务,教育,168497
 2019/03/19,餐饮,中餐,297540
 2019/03/19,娱乐,KTV,94579
 2019/03/20,娱乐,游戏厅,1799
 2019/03/20,零售,电子产品,42304
 2019/03/20,零售,男装,52192
 2019/03/20,零售,童装,53320
 2019/03/20,餐饮,快餐,23684
 2019/03/20,服务,按摩,30773
 2019/03/20,餐饮,西餐,35791
 2019/03/20,服务,丽人,41530
 2019/03/20,零售,商超,220548
 2019/03/20,娱乐,电影院,29685
 2019/03/20,餐饮,面包甜点,60344
 2019/03/20,服务,运动健身,73637
 2019/03/20,零售,女装,392252
 2019/03/20,服务,教育,166842
 2019/03/20,餐饮,中餐,292010
 2019/03/20,娱乐,KTV,92100
 2019/03/21,娱乐,游戏厅,1772
 2019/03/21,零售,电子产品,41592
 2019/03/21,零售,男装,50716
 2019/03/21,零售,童装,52064
 2019/03/21,餐饮,快餐,23028
 2019/03/21,服务,按摩,30360
 2019/03/21,餐饮,西餐,35310
 2019/03/21,服务,丽人,40826
 2019/03/21,零售,商超,217888
 2019/03/21,餐饮,面包甜点,58948
 2019/03/21,服务,运动健身,73075
 2019/03/21,娱乐,电影院,41986
 2019/03/21,零售,女装,388728
 2019/03/21,服务,教育,164320
 2019/03/21,餐饮,中餐,287750
 2019/03/21,娱乐,KTV,90451
 2019/03/22,娱乐,游戏厅,1692
 2019/03/22,零售,电子产品,40704
 2019/03/22,零售,男装,49220
 2019/03/22,零售,童装,49928
 2019/03/22,餐饮,快餐,21562
 2019/03/22,服务,按摩,27043
 2019/03/22,餐饮,西餐,33569
 2019/03/22,服务,丽人,38437
 2019/03/22,零售,商超,209120
 2019/03/22,餐饮,面包甜点,53928
 2019/03/22,服务,运动健身,68153
 2019/03/22,零售,女装,365816
 2019/03/22,服务,教育,151808
 2019/03/22,娱乐,电影院,101071
 2019/03/22,餐饮,中餐,268925
 2019/03/22,娱乐,KTV,80661
 2019/03/23,娱乐,游戏厅,1603
 2019/03/23,零售,电子产品,38084
 2019/03/23,零售,男装,45704
 2019/03/23,零售,童装,46568
 2019/03/23,餐饮,快餐,17779
 2019/03/23,服务,按摩,28202
 2019/03/23,餐饮,西餐,30968
 2019/03/23,服务,丽人,34445
 2019/03/23,餐饮,面包甜点,47981
 2019/03/23,零售,商超,192872
 2019/03/23,服务,运动健身,66274
 2019/03/23,零售,女装,334320
 2019/03/23,服务,教育,155832
 2019/03/23,餐饮,中餐,245631
 2019/03/23,娱乐,KTV,70653
 2019/03/23,娱乐,电影院,160073
 2019/03/24,娱乐,游戏厅,1681
 2019/03/24,零售,电子产品,38628
 2019/03/24,零售,男装,46692
 2019/03/24,零售,童装,47108
 2019/03/24,餐饮,快餐,17982
 2019/03/24,服务,按摩,29601
 2019/03/24,餐饮,西餐,31783
 2019/03/24,服务,丽人,35251
 2019/03/24,零售,商超,196144
 2019/03/24,餐饮,面包甜点,51439
 2019/03/24,服务,运动健身,68740
 2019/03/24,零售,女装,344640
 2019/03/24,服务,教育,163878
 2019/03/24,娱乐,电影院,117055
 2019/03/24,餐饮,中餐,252825
 2019/03/24,娱乐,KTV,76640
 2019/03/25,娱乐,游戏厅,1768
 2019/03/25,零售,电子产品,41828
 2019/03/25,零售,男装,51368
 2019/03/25,零售,童装,51876
 2019/03/25,餐饮,快餐,19531
 2019/03/25,服务,按摩,29413
 2019/03/25,餐饮,西餐,35954
 2019/03/25,服务,丽人,40818
 2019/03/25,零售,商超,216280
 2019/03/25,餐饮,面包甜点,59732
 2019/03/25,娱乐,电影院,34042
 2019/03/25,服务,运动健身,72736
 2019/03/25,零售,女装,385372
 2019/03/25,服务,教育,163726
 2019/03/25,餐饮,中餐,288240
 2019/03/25,娱乐,KTV,91968
 2019/03/26,娱乐,游戏厅,1763
 2019/03/26,零售,电子产品,41804
 2019/03/26,零售,男装,51392
 2019/03/26,零售,童装,52312
 2019/03/26,餐饮,快餐,19334
 2019/03/26,服务,按摩,29422
 2019/03/26,餐饮,西餐,36113
 2019/03/26,服务,丽人,41135
 2019/03/26,零售,商超,218016
 2019/03/26,餐饮,面包甜点,59596
 2019/03/26,娱乐,电影院,34740
 2019/03/26,服务,运动健身,72773
 2019/03/26,零售,女装,385892
 2019/03/26,服务,教育,164349
 2019/03/26,餐饮,中餐,289167
 2019/03/26,娱乐,KTV,91968
 2019/03/27,娱乐,游戏厅,1749
 2019/03/27,零售,电子产品,41268
 2019/03/27,零售,男装,50776
 2019/03/27,零售,童装,52164
 2019/03/27,餐饮,快餐,19060
 2019/03/27,服务,按摩,29305
 2019/03/27,餐饮,西餐,35834
 2019/03/27,服务,丽人,40813
 2019/03/27,零售,商超,215300
 2019/03/27,餐饮,面包甜点,58809
 2019/03/27,服务,运动健身,72426
 2019/03/27,娱乐,电影院,42510
 2019/03/27,零售,女装,380976
 2019/03/27,服务,教育,164173
 2019/03/27,餐饮,中餐,285911
 2019/03/27,娱乐,KTV,90462
 2019/03/28,娱乐,游戏厅,1699
 2019/03/28,零售,电子产品,40400
 2019/03/28,零售,男装,50432
 2019/03/28,零售,童装,51188
 2019/03/28,餐饮,快餐,18768
 2019/03/28,服务,按摩,28563
 2019/03/28,餐饮,西餐,35288
 2019/03/28,服务,丽人,40079
 2019/03/28,零售,商超,212984
 2019/03/28,餐饮,面包甜点,57565
 2019/03/28,服务,运动健身,71300
 2019/03/28,零售,女装,374936
 2019/03/28,娱乐,电影院,55468
 2019/03/28,服务,教育,161235
 2019/03/28,餐饮,中餐,281768
 2019/03/28,娱乐,KTV,88177
 2019/03/29,娱乐,游戏厅,1650
 2019/03/29,零售,电子产品,39192
 2019/03/29,零售,男装,48360
 2019/03/29,零售,童装,49692
 2019/03/29,餐饮,快餐,17747
 2019/03/29,服务,按摩,25653
 2019/03/29,餐饮,西餐,33224
 2019/03/29,服务,丽人,37764
 2019/03/29,零售,商超,204148
 2019/03/29,餐饮,面包甜点,52549
 2019/03/29,服务,运动健身,66878
 2019/03/29,零售,女装,356292
 2019/03/29,服务,教育,148277
 2019/03/29,娱乐,电影院,110970
 2019/03/29,餐饮,中餐,263878
 2019/03/29,娱乐,KTV,79379
 2019/03/30,娱乐,游戏厅,1561
 2019/03/30,零售,电子产品,37172
 2019/03/30,零售,男装,45092
 2019/03/30,零售,童装,45884
 2019/03/30,餐饮,快餐,16463
 2019/03/30,服务,按摩,26952
 2019/03/30,餐饮,西餐,30507
 2019/03/30,服务,丽人,33882
 2019/03/30,餐饮,面包甜点,46420
 2019/03/30,零售,商超,189448
 2019/03/30,服务,运动健身,64812
 2019/03/30,零售,女装,324688
 2019/03/30,服务,教育,151069
 2019/03/30,餐饮,中餐,239390
 2019/03/30,娱乐,KTV,69007
 2019/03/30,娱乐,电影院,170241
 2019/03/31,娱乐,游戏厅,1628
 2019/03/31,零售,电子产品,37852
 2019/03/31,零售,男装,46044
 2019/03/31,零售,童装,47136
 2019/03/31,餐饮,快餐,16806
 2019/03/31,服务,按摩,28287
 2019/03/31,餐饮,西餐,31498
 2019/03/31,服务,丽人,34620
 2019/03/31,零售,商超,191540
 2019/03/31,餐饮,面包甜点,49895
 2019/03/31,服务,运动健身,67145
 2019/03/31,零售,女装,334152
 2019/03/31,服务,教育,157961
 2019/03/31,餐饮,中餐,246527
 2019/03/31,娱乐,电影院,127204
 2019/03/31,娱乐,KTV,75553
 2019/04/01,娱乐,游戏厅,1751
 2019/04/01,零售,电子产品,41136
 2019/04/01,零售,男装,50280
 2019/04/01,零售,童装,52132
 2019/04/01,餐饮,快餐,18489
 2019/04/01,服务,按摩,28141
 2019/04/01,餐饮,西餐,36020
 2019/04/01,服务,丽人,40409
 2019/04/01,零售,商超,212080
 2019/04/01,餐饮,面包甜点,58034
 2019/04/01,服务,运动健身,70992
 2019/04/01,娱乐,电影院,41402
 2019/04/01,零售,女装,375176
 2019/04/01,服务,教育,157876
 2019/04/01,餐饮,中餐,285533
 2019/04/01,娱乐,KTV,92781
 2019/04/02,娱乐,游戏厅,1753
 2019/04/02,零售,电子产品,41204
 2019/04/02,零售,男装,50404
 2019/04/02,零售,童装,52100
 2019/04/02,餐饮,快餐,18520
 2019/04/02,服务,按摩,27649
 2019/04/02,餐饮,西餐,36488
 2019/04/02,服务,丽人,40726
 2019/04/02,零售,商超,212828
 2019/04/02,餐饮,面包甜点,57867
 2019/04/02,服务,运动健身,71555
 2019/04/02,娱乐,电影院,43471
 2019/04/02,零售,女装,377460
 2019/04/02,服务,教育,158783
 2019/04/02,餐饮,中餐,287496
 2019/04/02,娱乐,KTV,93420
 2019/04/03,娱乐,游戏厅,1715
 2019/04/03,零售,电子产品,40836
 2019/04/03,零售,男装,49664
 2019/04/03,零售,童装,51776
 2019/04/03,餐饮,快餐,18056
 2019/04/03,服务,按摩,26820
 2019/04/03,餐饮,西餐,35630
 2019/04/03,服务,丽人,39696
 2019/04/03,零售,商超,210192
 2019/04/03,餐饮,面包甜点,55930
 2019/04/03,服务,运动健身,70441
 2019/04/03,零售,女装,368708
 2019/04/03,娱乐,电影院,68740
 2019/04/03,服务,教育,155540
 2019/04/03,餐饮,中餐,278894
 2019/04/03,娱乐,KTV,88904
 2019/04/04,娱乐,游戏厅,1602
 2019/04/04,零售,电子产品,39240
 2019/04/04,零售,男装,47436
 2019/04/04,零售,童装,49492
 2019/04/04,餐饮,快餐,16791
 2019/04/04,服务,按摩,23979
 2019/04/04,餐饮,西餐,32381
 2019/04/04,服务,丽人,36553
 2019/04/04,餐饮,面包甜点,48994
 2019/04/04,零售,商超,198508
 2019/04/04,服务,运动健身,64603
 2019/04/04,零售,女装,342552
 2019/04/04,服务,教育,141027
 2019/04/04,餐饮,中餐,252254
 2019/04/04,娱乐,电影院,143321
 2019/04/04,娱乐,KTV,75225
 2019/04/05,娱乐,游戏厅,1540
 2019/04/05,零售,电子产品,36720
 2019/04/05,零售,男装,43356
 2019/04/05,零售,童装,44984
 2019/04/05,餐饮,快餐,14803
 2019/04/05,服务,按摩,23640
 2019/04/05,餐饮,西餐,28095
 2019/04/05,服务,丽人,31484
 2019/04/05,餐饮,面包甜点,40071
 2019/04/05,零售,商超,179884
 2019/04/05,服务,运动健身,61753
 2019/04/05,零售,女装,306596
 2019/04/05,服务,教育,140690
 2019/04/05,餐饮,中餐,216749
 2019/04/05,娱乐,KTV,58705
 2019/04/05,娱乐,电影院,221941
 2019/04/06,娱乐,游戏厅,1504
 2019/04/06,零售,电子产品,36376
 2019/04/06,零售,男装,42388
 2019/04/06,零售,童装,44488
 2019/04/06,餐饮,快餐,14458
 2019/04/06,服务,按摩,23989
 2019/04/06,餐饮,西餐,28257
 2019/04/06,服务,丽人,31140
 2019/04/06,餐饮,面包甜点,40075
 2019/04/06,零售,商超,177012
 2019/04/06,服务,运动健身,61407
 2019/04/06,零售,女装,299628
 2019/04/06,服务,教育,139978
 2019/04/06,餐饮,中餐,214400
 2019/04/06,娱乐,KTV,57920
 2019/04/06,娱乐,电影院,228159
 2019/04/07,娱乐,游戏厅,1548
 2019/04/07,零售,电子产品,37416
 2019/04/07,零售,男装,44020
 2019/04/07,零售,童装,46040
 2019/04/07,餐饮,快餐,15170
 2019/04/07,服务,按摩,25955
 2019/04/07,餐饮,西餐,29854
 2019/04/07,服务,丽人,32849
 2019/04/07,餐饮,面包甜点,44737
 2019/04/07,零售,商超,183196
 2019/04/07,服务,运动健身,64737
 2019/04/07,零售,女装,314680
 2019/04/07,服务,教育,147791
 2019/04/07,餐饮,中餐,229334
 2019/04/07,娱乐,KTV,66789
 2019/04/07,娱乐,电影院,177012
 2019/04/08,娱乐,游戏厅,1677
 2019/04/08,零售,电子产品,40308
 2019/04/08,零售,男装,49108
 2019/04/08,零售,童装,51760
 2019/04/08,餐饮,快餐,17426
 2019/04/08,服务,按摩,26854
 2019/04/08,餐饮,西餐,35549
 2019/04/08,服务,丽人,39336
 2019/04/08,零售,商超,207720
 2019/04/08,餐饮,面包甜点,55068
 2019/04/08,服务,运动健身,69523
 2019/04/08,零售,女装,363796
 2019/04/08,娱乐,电影院,67815
 2019/04/08,服务,教育,152213
 2019/04/08,餐饮,中餐,277691
 2019/04/08,娱乐,KTV,89234
 2019/04/09,娱乐,游戏厅,1696
 2019/04/09,零售,电子产品,41108
 2019/04/09,零售,男装,49396
 2019/04/09,零售,童装,52000
 2019/04/09,餐饮,快餐,17894
 2019/04/09,服务,按摩,27458
 2019/04/09,餐饮,西餐,36181
 2019/04/09,服务,丽人,39998
 2019/04/09,零售,商超,209656
 2019/04/09,餐饮,面包甜点,55546
 2019/04/09,服务,运动健身,70646
 2019/04/09,零售,女装,368268
 2019/04/09,娱乐,电影院,61345
 2019/04/09,服务,教育,154946
 2019/04/09,餐饮,中餐,281924
 2019/04/09,娱乐,KTV,90375
 2019/04/10,娱乐,游戏厅,1706
 2019/04/10,零售,电子产品,41276
 2019/04/10,零售,男装,49712
 2019/04/10,零售,童装,52312
 2019/04/10,餐饮,快餐,18141
 2019/04/10,服务,按摩,26891
 2019/04/10,餐饮,西餐,36299
 2019/04/10,服务,丽人,39940
 2019/04/10,零售,商超,210596
 2019/04/10,餐饮,面包甜点,55494
 2019/04/10,服务,运动健身,70443
 2019/04/10,零售,女装,368868
 2019/04/10,娱乐,电影院,64060
 2019/04/10,服务,教育,153380
 2019/04/10,餐饮,中餐,282140
 2019/04/10,娱乐,KTV,90036
 2019/04/11,娱乐,游戏厅,1666
 2019/04/11,零售,电子产品,40136
 2019/04/11,零售,男装,48712
 2019/04/11,零售,童装,51436
 2019/04/11,餐饮,快餐,17716
 2019/04/11,服务,按摩,26008
 2019/04/11,餐饮,西餐,35485
 2019/04/11,服务,丽人,39379
 2019/04/11,零售,商超,206768
 2019/04/11,餐饮,面包甜点,53662
 2019/04/11,服务,运动健身,68951
 2019/04/11,零售,女装,360264
 2019/04/11,服务,教育,150368
 2019/04/11,娱乐,电影院,79780
 2019/04/11,餐饮,中餐,276307
 2019/04/11,娱乐,KTV,87191
 2019/04/12,娱乐,游戏厅,1566
 2019/04/12,零售,电子产品,39040
 2019/04/12,零售,男装,46312
 2019/04/12,零售,童装,49496
 2019/04/12,餐饮,快餐,16709
 2019/04/12,服务,按摩,23376
 2019/04/12,餐饮,西餐,33374
 2019/04/12,服务,丽人,36931
 2019/04/12,零售,商超,196300
 2019/04/12,餐饮,面包甜点,49488
 2019/04/12,服务,运动健身,64036
 2019/04/12,零售,女装,340704
 2019/04/12,服务,教育,138925
 2019/04/12,餐饮,中餐,260004
 2019/04/12,娱乐,电影院,130570
 2019/04/12,娱乐,KTV,78641
 2019/04/13,娱乐,游戏厅,1491
 2019/04/13,零售,电子产品,37488
 2019/04/13,零售,男装,42992
 2019/04/13,零售,童装,45768
 2019/04/13,餐饮,快餐,15608
 2019/04/13,服务,按摩,24786
 2019/04/13,餐饮,西餐,31090
 2019/04/13,服务,丽人,33345
 2019/04/13,餐饮,面包甜点,44519
 2019/04/13,零售,商超,182380
 2019/04/13,服务,运动健身,62688
 2019/04/13,零售,女装,313412
 2019/04/13,服务,教育,143997
 2019/04/13,餐饮,中餐,238758
 2019/04/13,娱乐,KTV,69941
 2019/04/13,娱乐,电影院,180796
 2019/04/14,娱乐,游戏厅,1587
 2019/04/14,零售,电子产品,38056
 2019/04/14,零售,男装,44344
 2019/04/14,零售,童装,46716
 2019/04/14,餐饮,快餐,15981
 2019/04/14,服务,按摩,26677
 2019/04/14,餐饮,西餐,31638
 2019/04/14,服务,丽人,34154
 2019/04/14,零售,商超,184912
 2019/04/14,餐饮,面包甜点,46765
 2019/04/14,服务,运动健身,65652
 2019/04/14,零售,女装,319660
