Date,AveragePrice,region
2018/3/11,1.22,HarrisburgScranton
2018/3/4,1.21,HarrisburgScranton
2018/2/25,1.24,HarrisburgScranton
2018/2/18,1.25,HarrisburgScranton
2018/2/11,1.09,HarrisburgScranton
2018/2/4,1.16,HarrisburgScranton
2018/1/28,1.15,HarrisburgScranton
2018/1/21,1.14,HarrisburgScranton
2018/1/14,1.25,HarrisburgScranton
2018/1/7,1.33,HarrisburgScranton
2018/3/25,1.44,HartfordSpringfield
2018/3/18,1.43,HartfordSpringfield
2018/3/11,1.42,HartfordSpringfield
2018/3/4,1.17,HartfordSpringfield
2018/2/25,1.45,HartfordSpringfield
2018/2/18,1.42,HartfordSpringfield
2018/2/11,1.48,HartfordSpringfield
2018/2/4,1.38,HartfordSpringfield
2018/1/28,1.18,HartfordSpringfield
2018/1/21,1.18,HartfordSpringfield
2018/1/14,1.53,HartfordSpringfield
2018/1/7,1.52,HartfordSpringfield
2018/3/25,0.56,Houston
2018/3/18,0.79,Houston
2018/3/11,0.83,Houston
2018/3/4,0.71,Houston
2018/2/25,0.67,Houston
2018/2/18,0.68,Houston
2018/2/11,0.58,Houston
2018/2/4,0.56,Houston
2018/1/28,0.71,Houston
2018/1/21,0.78,Houston
2018/1/14,0.95,Houston
2018/1/7,0.8,Houston
2018/3/25,1.05,Indianapolis
2018/3/18,1.01,Indianapolis
2018/3/11,1,Indianapolis
2018/3/4,1.09,Indianapolis
2018/2/25,1.06,Indianapolis
2018/2/18,0.91,Indianapolis
2018/2/11,0.81,Indianapolis
2018/2/4,0.79,Indianapolis
2018/1/28,0.92,Indianapolis
2018/1/21,1.03,Indianapolis
2018/1/14,1.2,Indianapolis
2018/1/7,0.95,Indianapolis
2018/3/25,1.3,Jacksonville
2018/3/18,1.12,Jacksonville
2018/3/11,1.16,Jacksonville
2018/3/4,1.12,Jacksonville
2018/2/25,1.27,Jacksonville
2018/2/18,1.31,Jacksonville
2018/2/11,0.99,Jacksonville
2018/2/4,0.96,Jacksonville
2018/1/28,1.33,Jacksonville
2018/1/21,1.14,Jacksonville
2018/1/14,1.41,Jacksonville
2018/1/7,1.2,Jacksonville
2018/3/25,1.01,LasVegas
2018/3/18,1.17,LasVegas
2018/3/11,1.18,LasVegas
2018/3/4,1.05,LasVegas
2018/2/25,1.05,LasVegas
2018/2/18,1.13,LasVegas
2018/2/11,0.9,LasVegas
2018/2/4,0.88,LasVegas
2018/1/28,1.04,LasVegas
2018/1/21,1.05,LasVegas
2018/1/14,1.16,LasVegas
2018/1/7,1.05,LasVegas
2018/3/25,1.02,LosAngeles
2018/3/18,0.91,LosAngeles
2018/3/11,1.03,LosAngeles
2018/3/4,1.1,LosAngeles
2018/2/25,1,LosAngeles
2018/2/18,1.08,LosAngeles
2018/2/11,0.85,LosAngeles
2018/2/4,0.73,LosAngeles
2018/1/28,1.08,LosAngeles
2018/1/21,1.15,LosAngeles
2018/1/14,1.28,LosAngeles
2018/1/7,1.04,LosAngeles
2018/3/25,1.04,Louisville
2018/3/18,1.02,Louisville
2018/3/11,1.08,Louisville
2018/3/4,1.15,Louisville
2018/2/25,1.13,Louisville
2018/2/18,1.06,Louisville
2018/2/11,0.87,Louisville
2018/2/4,0.84,Louisville
2018/1/28,1.18,Louisville
2018/1/21,1.07,Louisville
2018/1/14,1.15,Louisville
2018/1/7,1,Louisville
2018/3/25,1.37,MiamiFtLauderdale
2018/3/18,1.17,MiamiFtLauderdale
2018/3/11,1.19,MiamiFtLauderdale
2018/3/4,1.14,MiamiFtLauderdale
2018/2/25,1.36,MiamiFtLauderdale
2018/2/18,1.34,MiamiFtLauderdale
2018/2/11,1,MiamiFtLauderdale
2018/2/4,0.98,MiamiFtLauderdale
2018/1/28,1.4,MiamiFtLauderdale
2018/1/21,1.19,MiamiFtLauderdale
2018/1/14,1.46,MiamiFtLauderdale
2018/1/7,1.22,MiamiFtLauderdale
2018/3/25,1.14,Midsouth
2018/3/18,1.03,Midsouth
2018/3/11,1.15,Midsouth
2018/3/4,1.2,Midsouth
2018/2/25,1.24,Midsouth
2018/2/18,1.25,Midsouth
2018/2/11,1.1,Midsouth
2018/2/4,0.96,Midsouth
2018/1/28,1.19,Midsouth
2018/1/21,1.13,Midsouth
2018/1/14,1.28,Midsouth
2018/1/7,1.2,Midsouth
2018/3/25,0.95,Nashville
2018/3/18,0.89,Nashville
2018/3/11,0.94,Nashville
2018/3/4,1.03,Nashville
2018/2/25,1.08,Nashville
2018/2/18,1.05,Nashville
2018/2/11,0.8,Nashville
2018/2/4,0.8,Nashville
2018/1/28,1.08,Nashville
2018/1/21,1,Nashville
2018/1/14,1.04,Nashville
2018/1/7,0.85,Nashville
2018/3/25,1.04,NewOrleansMobile
2018/3/18,1.02,NewOrleansMobile
2018/3/11,1.05,NewOrleansMobile
2018/3/4,1.03,NewOrleansMobile
2018/2/25,0.98,NewOrleansMobile
2018/2/18,1.02,NewOrleansMobile
2018/2/11,0.97,NewOrleansMobile
2018/2/4,0.76,NewOrleansMobile
2018/1/28,1.08,NewOrleansMobile
2018/1/21,1.04,NewOrleansMobile
2018/1/14,1.15,NewOrleansMobile
2018/1/7,1.15,NewOrleansMobile
2018/3/25,1.34,NewYork
2018/3/18,1.43,NewYork
2018/3/11,1.35,NewYork
2018/3/4,1.23,NewYork
2018/2/25,1.3,NewYork
2018/2/18,1.24,NewYork
2018/2/11,1.27,NewYork
2018/2/4,1.28,NewYork
2018/1/28,1.2,NewYork
2018/1/21,1.27,NewYork
2018/1/14,1.67,NewYork
2018/1/7,1.67,NewYork
2018/3/25,1.35,Northeast
2018/3/18,1.34,Northeast
2018/3/11,1.27,Northeast
2018/3/4,1.22,Northeast
2018/2/25,1.3,Northeast
2018/2/18,1.31,Northeast
2018/2/11,1.24,Northeast
2018/2/4,1.22,Northeast
2018/1/28,1.23,Northeast
2018/1/21,1.25,Northeast
2018/1/14,1.49,Northeast
2018/1/7,1.43,Northeast
2018/3/25,1.46,NorthernNewEngland
2018/3/18,1.4,NorthernNewEngland
2018/3/11,1.08,NorthernNewEngland
2018/3/4,1.35,NorthernNewEngland
2018/2/25,1.38,NorthernNewEngland
2018/2/18,1.35,NorthernNewEngland
2018/2/11,1.11,NorthernNewEngland
2018/2/4,1.06,NorthernNewEngland
2018/1/28,1.44,NorthernNewEngland
2018/1/21,1.33,NorthernNewEngland
2018/1/14,1.42,NorthernNewEngland
2018/1/7,1.17,NorthernNewEngland
2018/3/25,1.32,Orlando
2018/3/18,1.11,Orlando
2018/3/11,1.13,Orlando
2018/3/4,1.13,Orlando
2018/2/25,1.3,Orlando
2018/2/18,1.31,Orlando
2018/2/11,1,Orlando
2018/2/4,0.99,Orlando
2018/1/28,1.35,Orlando
2018/1/21,1.16,Orlando
2018/1/14,1.4,Orlando
2018/1/7,1.19,Orlando
2018/3/25,1.31,Philadelphia
2018/3/18,1.33,Philadelphia
2018/3/11,1.32,Philadelphia
2018/3/4,1.36,Philadelphia
2018/2/25,1.26,Philadelphia
2018/2/18,1.24,Philadelphia
2018/2/11,1.02,Philadelphia
2018/2/4,1.12,Philadelphia
2018/1/28,1.23,Philadelphia
2018/1/21,1.32,Philadelphia
2018/1/14,1.5,Philadelphia
2018/1/7,1.56,Philadelphia
2018/3/25,0.59,PhoenixTucson
2018/3/18,0.71,PhoenixTucson
2018/3/11,0.58,PhoenixTucson
2018/3/4,0.61,PhoenixTucson
2018/2/25,0.72,PhoenixTucson
2018/2/18,0.59,PhoenixTucson
2018/2/11,0.64,PhoenixTucson
2018/2/4,0.59,PhoenixTucson
2018/1/28,0.68,PhoenixTucson
2018/1/21,0.78,PhoenixTucson
2018/1/14,0.81,PhoenixTucson
2018/1/7,0.89,PhoenixTucson
2018/3/25,1.28,Pittsburgh
2018/3/18,0.98,Pittsburgh
2018/3/11,1.23,Pittsburgh
2018/3/4,1.23,Pittsburgh
2018/2/25,0.98,Pittsburgh
2018/2/18,1.21,Pittsburgh
2018/2/11,1.22,Pittsburgh
2018/2/4,0.98,Pittsburgh
2018/1/28,1.23,Pittsburgh
2018/1/21,1.01,Pittsburgh
2018/1/14,1.3,Pittsburgh
2018/1/7,1.3,Pittsburgh
2018/3/25,1.08,Plains
2018/3/18,1.06,Plains
2018/3/11,1.15,Plains
2018/3/4,1.15,Plains
2018/2/25,1.13,Plains
2018/2/18,1.2,Plains
2018/2/11,1.06,Plains
2018/2/4,0.91,Plains
2018/1/28,0.99,Plains
2018/1/21,1.18,Plains
2018/1/14,1.25,Plains
2018/1/7,1.17,Plains
2018/3/25,1.06,Portland
2018/3/18,1.04,Portland
2018/3/11,1.11,Portland
2018/3/4,1.16,Portland
2018/2/25,1.01,Portland
2018/2/18,1.06,Portland
2018/2/11,1.25,Portland
2018/2/4,0.88,Portland
2018/1/28,1.34,Portland
2018/1/21,1.17,Portland
2018/1/14,1.06,Portland
2018/1/7,1.22,Portland
2018/3/25,1.24,RaleighGreensboro
2018/3/18,0.92,RaleighGreensboro
2018/3/11,1.2,RaleighGreensboro
2018/3/4,1.28,RaleighGreensboro
2018/2/25,1.28,RaleighGreensboro
2018/2/18,1.29,RaleighGreensboro
2018/2/11,1.1,RaleighGreensboro
2018/2/4,0.97,RaleighGreensboro
2018/1/28,1.34,RaleighGreensboro
2018/1/21,1.12,RaleighGreensboro
2018/1/14,1.29,RaleighGreensboro
2018/1/7,1.3,RaleighGreensboro
2018/3/25,1.1,RichmondNorfolk
2018/3/18,0.98,RichmondNorfolk
2018/3/11,1,RichmondNorfolk
2018/3/4,1.14,RichmondNorfolk
2018/2/25,1.13,RichmondNorfolk
2018/2/18,1.18,RichmondNorfolk
2018/2/11,1.01,RichmondNorfolk
2018/2/4,0.86,RichmondNorfolk
2018/1/28,1.21,RichmondNorfolk
2018/1/21,1.12,RichmondNorfolk
2018/1/14,1.19,RichmondNorfolk
2018/1/7,1.03,RichmondNorfolk
2018/3/25,0.99,Roanoke
2018/3/18,0.97,Roanoke
2018/3/11,0.93,Roanoke
2018/3/4,1.07,Roanoke
2018/2/25,1.06,Roanoke
2018/2/18,1.06,Roanoke
2018/2/11,0.85,Roanoke
2018/2/4,0.82,Roanoke
2018/1/28,1.14,Roanoke
2018/1/21,1.11,Roanoke
2018/1/14,1.09,Roanoke
2018/1/7,0.93,Roanoke
2018/3/25,1.13,Sacramento
2018/3/18,1.14,Sacramento
2018/3/11,1.18,Sacramento
2018/3/4,1.18,Sacramento
2018/2/25,0.99,Sacramento
2018/2/18,1.19,Sacramento
2018/2/11,1.07,Sacramento
2018/2/4,0.86,Sacramento
2018/1/28,1.32,Sacramento
2018/1/21,1.15,Sacramento
2018/1/14,1.31,Sacramento
2018/1/7,1.35,Sacramento
2018/3/25,1.1,SanDiego
2018/3/18,0.92,SanDiego
2018/3/11,1.14,SanDiego
2018/3/4,1.24,SanDiego
2018/2/25,1.07,SanDiego
2018/2/18,1.23,SanDiego
2018/2/11,0.93,SanDiego
2018/2/4,0.88,SanDiego
2018/1/28,1.07,SanDiego
2018/1/21,1.26,SanDiego
2018/1/14,1.41,SanDiego
2018/1/7,1.18,SanDiego
2018/3/25,1.01,SanFrancisco
2018/3/18,1.38,SanFrancisco
2018/3/11,1.29,SanFrancisco
2018/3/4,1.16,SanFrancisco
2018/2/25,1.17,SanFrancisco
2018/2/18,1.06,SanFrancisco
2018/2/11,1.32,SanFrancisco
2018/2/4,0.84,SanFrancisco
2018/1/28,1.38,SanFrancisco
2018/1/21,1.01,SanFrancisco
2018/1/14,1.21,SanFrancisco
2018/1/7,1.46,SanFrancisco
2018/3/25,1.4,Seattle
2018/3/18,1.21,Seattle
2018/3/11,1.42,Seattle
2018/3/4,1.43,Seattle
2018/2/25,1.22,Seattle
2018/2/18,1.46,Seattle
2018/2/11,1.4,Seattle
2018/2/4,1.04,Seattle
2018/1/28,1.34,Seattle
2018/1/21,1.31,Seattle
2018/1/14,1.26,Seattle
2018/1/7,1.43,Seattle
2018/3/25,1.19,SouthCarolina
2018/3/18,1.06,SouthCarolina
2018/3/11,1.13,SouthCarolina
2018/3/4,1.16,SouthCarolina
2018/2/25,1.25,SouthCarolina
2018/2/18,1.2,SouthCarolina
2018/2/11,1.05,SouthCarolina
2018/2/4,0.96,SouthCarolina
2018/1/28,1.22,SouthCarolina
2018/1/21,1.1,SouthCarolina
2018/1/14,1.24,SouthCarolina
2018/1/7,1.19,SouthCarolina
2018/3/25,0.7,SouthCentral
2018/3/18,0.86,SouthCentral
2018/3/11,0.89,SouthCentral
2018/3/4,0.79,SouthCentral
2018/2/25,0.76,SouthCentral
2018/2/18,0.78,SouthCentral
2018/2/11,0.7,SouthCentral
2018/2/4,0.65,SouthCentral
2018/1/28,0.82,SouthCentral
2018/1/21,0.86,SouthCentral
2018/1/14,0.96,SouthCentral
2018/1/7,0.9,SouthCentral
2018/3/25,1.23,Southeast
2018/3/18,1.07,Southeast
2018/3/11,1.1,Southeast
2018/3/4,1.12,Southeast
2018/2/25,1.23,Southeast
2018/2/18,1.23,Southeast
2018/2/11,0.97,Southeast
2018/2/4,0.95,Southeast
2018/1/28,1.27,Southeast
2018/1/21,1.14,Southeast
2018/1/14,1.31,Southeast
2018/1/7,1.14,Southeast
2018/3/25,1.15,Spokane
2018/3/18,1.17,Spokane
2018/3/11,1.3,Spokane
2018/3/4,1.19,Spokane
2018/2/25,1.16,Spokane
2018/2/18,1.28,Spokane
2018/2/11,1.16,Spokane
2018/2/4,0.98,Spokane
2018/1/28,1.16,Spokane
2018/1/21,1.07,Spokane
2018/1/14,1.2,Spokane
2018/1/7,1.18,Spokane
2018/3/25,1.25,StLouis
2018/3/18,1.07,StLouis
2018/3/11,1.02,StLouis
2018/3/4,1.32,StLouis
2018/2/25,1.29,StLouis
2018/2/18,1.22,StLouis
2018/2/11,1.15,StLouis
2018/2/4,0.9,StLouis
2018/1/28,1.24,StLouis
2018/1/21,1.05,StLouis
2018/1/14,1.36,StLouis
2018/1/7,1.34,StLouis
2018/3/25,1.38,Syracuse
2018/3/18,1.2,Syracuse
2018/3/11,1.12,Syracuse
2018/3/4,1.1,Syracuse
2018/2/25,1.24,Syracuse
2018/2/18,1.3,Syracuse
2018/2/11,1.3,Syracuse
2018/2/4,1.15,Syracuse
2018/1/28,1.34,Syracuse
2018/1/21,1.45,Syracuse
2018/1/14,1.31,Syracuse
2018/1/7,1.21,Syracuse
2018/3/25,1.33,Tampa
2018/3/18,1.13,Tampa
2018/3/11,1.16,Tampa
2018/3/4,1.14,Tampa
2018/2/25,1.3,Tampa
2018/2/18,1.33,Tampa
2018/2/11,1,Tampa
2018/2/4,0.98,Tampa
2018/1/28,1.36,Tampa
2018/1/21,1.17,Tampa
2018/1/14,1.41,Tampa
2018/1/7,1.2,Tampa
2018/3/25,0.93,West
2018/3/18,0.99,West
2018/3/11,1,West
2018/3/4,0.96,West
2018/2/25,0.97,West
2018/2/18,0.98,West
2018/2/11,0.93,West
2018/2/4,0.83,West
2018/1/28,1.01,West
2018/1/21,1.04,West
2018/1/14,1.05,West
2018/1/7,1.08,West
2018/3/25,0.84,WestTexNewMexico
2018/3/18,0.88,WestTexNewMexico
2018/3/11,0.94,WestTexNewMexico
2018/3/4,0.88,WestTexNewMexico
2018/2/25,0.88,WestTexNewMexico
2018/2/18,0.89,WestTexNewMexico
2018/2/11,0.75,WestTexNewMexico
2018/2/4,0.76,WestTexNewMexico
2018/1/28,0.85,WestTexNewMexico
2018/1/21,0.84,WestTexNewMexico
2018/1/14,0.9,WestTexNewMexico
2018/1/7,0.88,WestTexNewMexico
2015/12/27,1.83,Albany
2015/12/20,1.89,Albany
2015/12/13,1.85,Albany
2015/12/6,1.84,Albany
2015/11/29,1.94,Albany
2015/11/22,1.94,Albany
2015/11/15,1.89,Albany
2015/11/8,1.88,Albany
2015/11/1,1.88,Albany
2015/10/25,1.83,Albany
2015/10/18,1.97,Albany
2015/10/11,1.9,Albany
2015/10/4,1.98,Albany
2015/9/27,1.98,Albany
2015/9/20,1.98,Albany
2015/9/13,1.99,Albany
2015/9/6,1.86,Albany
2015/8/30,1.88,Albany
2015/8/23,1.87,Albany
2015/8/16,2,Albany
2015/8/9,1.88,Albany
2015/8/2,2,Albany
2015/7/26,2.01,Albany
2015/7/19,2.08,Albany
2015/7/12,2.01,Albany
2015/7/5,2.04,Albany
2015/6/28,2.02,Albany
2015/6/21,2.09,Albany
2015/6/14,2.03,Albany
2015/6/7,1.93,Albany
2015/5/31,1.9,Albany
2015/5/24,1.93,Albany
2015/5/17,1.87,Albany
2015/5/10,1.98,Albany
2015/5/3,2.03,Albany
2015/4/26,1.9,Albany
2015/4/19,1.96,Albany
2015/4/12,1.76,Albany
2015/4/5,1.93,Albany
2015/3/29,1.93,Albany
2015/3/22,1.86,Albany
2015/3/15,1.79,Albany
2015/3/8,1.79,Albany
2015/3/1,1.76,Albany
2015/2/22,1.82,Albany
2015/2/15,1.81,Albany
2015/2/8,1.59,Albany
2015/2/1,1.83,Albany
2015/1/25,1.89,Albany
2015/1/18,1.93,Albany
2015/1/11,1.77,Albany
2015/1/4,1.79,Albany
2015/12/27,1.84,Atlanta
2015/12/20,1.89,Atlanta
2015/12/13,1.78,Atlanta
2015/12/6,1.48,Atlanta
2015/11/29,1.37,Atlanta
2015/11/22,1.88,Atlanta
2015/11/15,1.85,Atlanta
2015/11/8,1.74,Atlanta
2015/11/1,1.79,Atlanta
2015/10/25,1.87,Atlanta
2015/10/18,1.94,Atlanta
2015/10/11,1.75,Atlanta
2015/10/4,1.79,Atlanta
2015/9/27,2.01,Atlanta
2015/9/20,2.04,Atlanta
2015/9/13,2,Atlanta
2015/9/6,1.98,Atlanta
2015/8/30,1.53,Atlanta
2015/8/23,1.52,Atlanta
2015/8/16,1.83,Atlanta
2015/8/9,2.01,Atlanta
2015/8/2,1.8,Atlanta
2015/7/26,1.56,Atlanta
2015/7/19,1.29,Atlanta
2015/7/12,1.6,Atlanta
2015/7/5,1.5,Atlanta
2015/6/28,1.39,Atlanta
2015/6/21,1.83,Atlanta
2015/6/14,1.85,Atlanta
2015/6/7,1.74,Atlanta
2015/5/31,1.84,Atlanta
2015/5/24,1.74,Atlanta
2015/5/17,1.78,Atlanta
2015/5/10,1.82,Atlanta
2015/5/3,2.03,Atlanta
2015/4/26,2.01,Atlanta
2015/4/19,1.63,Atlanta
2015/4/12,1.79,Atlanta
2015/4/5,1.74,Atlanta
2015/3/29,1.88,Atlanta
2015/3/22,1.62,Atlanta
2015/3/15,1.19,Atlanta
2015/3/8,1.22,Atlanta
2015/3/1,1.22,Atlanta
2015/2/22,1.38,Atlanta
2015/2/15,1.46,Atlanta
2015/2/8,1.29,Atlanta
2015/2/1,1.44,Atlanta
2015/1/25,1.87,Atlanta
2015/1/18,1.86,Atlanta
2015/1/11,1.84,Atlanta
2015/1/4,1.76,Atlanta
2015/12/27,1.51,BaltimoreWashington
2015/12/20,1.67,BaltimoreWashington
2015/12/13,1.72,BaltimoreWashington
2015/12/6,1.46,BaltimoreWashington
2015/11/29,1.32,BaltimoreWashington
2015/11/22,1.39,BaltimoreWashington
2015/11/15,1.64,BaltimoreWashington
2015/11/8,1.65,BaltimoreWashington
2015/11/1,1.6,BaltimoreWashington
2015/10/25,1.59,BaltimoreWashington
2015/10/18,1.54,BaltimoreWashington
2015/10/11,1.53,BaltimoreWashington
2015/10/4,1.63,BaltimoreWashington
2015/9/27,1.7,BaltimoreWashington
2015/9/20,1.35,BaltimoreWashington
2015/9/13,1.6,BaltimoreWashington
2015/9/6,1.58,BaltimoreWashington
2015/8/30,1.6,BaltimoreWashington
2015/8/23,1.72,BaltimoreWashington
2015/8/16,1.75,BaltimoreWashington
2015/8/9,1.66,BaltimoreWashington
2015/8/2,1.72,BaltimoreWashington
2015/7/26,1.72,BaltimoreWashington
2015/7/19,1.81,BaltimoreWashington
2015/7/12,1.7,BaltimoreWashington
2015/7/5,1.69,BaltimoreWashington
2015/6/28,1.7,BaltimoreWashington
2015/6/21,1.69,BaltimoreWashington
2015/6/14,1.61,BaltimoreWashington
2015/6/7,1.71,BaltimoreWashington
2015/5/31,1.69,BaltimoreWashington
2015/5/24,1.69,BaltimoreWashington
2015/5/17,1.42,BaltimoreWashington
2015/5/10,1.7,BaltimoreWashington
2015/5/3,1.66,BaltimoreWashington
2015/4/26,1.7,BaltimoreWashington
2015/4/19,1.64,BaltimoreWashington
2015/4/12,1.66,BaltimoreWashington
2015/4/5,1.63,BaltimoreWashington
2015/3/29,1.63,BaltimoreWashington
2015/3/22,1.25,BaltimoreWashington
2015/3/15,1.59,BaltimoreWashington
2015/3/8,1.56,BaltimoreWashington
2015/3/1,1.58,BaltimoreWashington
2015/2/22,1.19,BaltimoreWashington
2015/2/15,1.56,BaltimoreWashington
2015/2/8,1.43,BaltimoreWashington
2015/2/1,1.15,BaltimoreWashington
2015/1/25,1.41,BaltimoreWashington
2015/1/18,1.41,BaltimoreWashington
2015/1/11,1.22,BaltimoreWashington
2015/1/4,1.29,BaltimoreWashington
2015/12/27,0.91,Boise
2015/12/20,1.17,Boise
2015/12/13,0.87,Boise
2015/12/6,1.36,Boise
2015/11/29,1.34,Boise
2015/11/22,1.54,Boise
2015/11/15,1.78,Boise
2015/11/8,1.5,Boise
2015/11/1,1.16,Boise
2015/10/25,1.95,Boise
2015/10/18,2.05,Boise
2015/10/11,1.95,Boise
2015/10/4,1.83,Boise
2015/9/27,2.02,Boise
2015/9/20,1.93,Boise
2015/9/13,2.28,Boise
2015/9/6,2.35,Boise
2015/8/30,1.47,Boise
2015/8/23,2.29,Boise
2015/8/16,1.69,Boise
2015/8/9,1.91,Boise
2015/8/2,2.15,Boise
2015/7/26,2.08,Boise
2015/7/19,1.45,Boise
2015/7/12,2.05,Boise
2015/7/5,2.18,Boise
2015/6/28,1.58,Boise
2015/6/21,1.49,Boise
2015/6/14,2.18,Boise
2015/6/7,2.24,Boise
2015/5/31,1.54,Boise
2015/5/24,1.97,Boise
2015/5/17,1.92,Boise
2015/5/10,1.71,Boise
2015/5/3,1.55,Boise
2015/4/26,1.36,Boise
2015/4/19,1.69,Boise
2015/4/12,1.41,Boise
2015/4/5,1.83,Boise
2015/3/29,1.52,Boise
2015/3/22,1.51,Boise
2015/3/15,1.63,Boise
2015/3/8,1.5,Boise
2015/3/1,1.68,Boise
2015/2/22,1.75,Boise
2015/2/15,1.62,Boise
2015/2/8,1.35,Boise
2015/2/1,1.43,Boise
2015/1/25,1.82,Boise
2015/1/18,1.44,Boise
2015/1/11,1.44,Boise
2015/1/4,1.64,Boise
2015/12/27,1.48,Boston
2015/12/20,1.41,Boston
2015/12/13,1.55,Boston
2015/12/6,1.29,Boston
2015/11/29,1.28,Boston
2015/11/22,1.27,Boston
2015/11/15,1.15,Boston
2015/11/8,1.22,Boston
2015/11/1,1.3,Boston
2015/10/25,1.27,Boston
2015/10/18,1.26,Boston
2015/10/11,1.26,Boston
2015/10/4,1.28,Boston
2015/9/27,2,Boston
2015/9/20,2.01,Boston
2015/9/13,2,Boston
2015/9/6,1.97,Boston
2015/8/30,2.03,Boston
2015/8/23,2,Boston
2015/8/16,2.09,Boston
2015/8/9,2.02,Boston
2015/8/2,2.12,Boston
2015/7/26,2.02,Boston
2015/7/19,2.05,Boston
2015/7/12,2.19,Boston
2015/7/5,2.13,Boston
2015/6/28,2.03,Boston
2015/6/21,2.06,Boston
2015/6/14,2.03,Boston
2015/6/7,2,Boston
2015/5/31,1.94,Boston
2015/5/24,1.94,Boston
2015/5/17,1.91,Boston
2015/5/10,2.02,Boston
2015/5/3,1.82,Boston
2015/4/26,1.86,Boston
2015/4/19,1.94,Boston
2015/4/12,1.86,Boston
2015/4/5,1.91,Boston
2015/3/29,1.98,Boston
2015/3/22,1.94,Boston
2015/3/15,1.99,Boston
2015/3/8,1.91,Boston
2015/3/1,1.85,Boston
2015/2/22,1.74,Boston
2015/2/15,1.91,Boston
2015/2/8,1.91,Boston
2015/2/1,1.78,Boston
2015/1/25,2.01,Boston
2015/1/18,2,Boston
2015/1/11,1.94,Boston
2015/1/4,1.83,Boston
2015/12/27,1.47,BuffaloRochester
2015/12/20,1.5,BuffaloRochester
2015/12/13,1.45,BuffaloRochester
2015/12/6,1.57,BuffaloRochester
2015/11/29,1.6,BuffaloRochester
2015/11/22,1.57,BuffaloRochester
2015/11/15,1.59,BuffaloRochester
2015/11/8,1.55,BuffaloRochester
2015/11/1,1.55,BuffaloRochester
2015/10/25,1.55,BuffaloRochester
2015/10/18,1.57,BuffaloRochester
2015/10/11,1.52,BuffaloRochester
2015/10/4,1.55,BuffaloRochester
2015/9/27,1.58,BuffaloRochester
2015/9/20,1.56,BuffaloRochester
2015/9/13,1.55,BuffaloRochester
2015/9/6,1.53,BuffaloRochester
2015/8/30,1.62,BuffaloRochester
2015/8/23,1.57,BuffaloRochester
2015/8/16,1.89,BuffaloRochester
2015/8/9,1.6,BuffaloRochester
2015/8/2,1.86,BuffaloRochester
2015/7/26,1.87,BuffaloRochester
2015/7/19,1.91,BuffaloRochester
2015/7/12,2.02,BuffaloRochester
2015/7/5,1.91,BuffaloRochester
2015/6/28,1.83,BuffaloRochester
2015/6/21,1.9,BuffaloRochester
2015/6/14,1.83,BuffaloRochester
2015/6/7,1.8,BuffaloRochester
2015/5/31,1.79,BuffaloRochester
2015/5/24,1.8,BuffaloRochester
2015/5/17,1.79,BuffaloRochester
2015/5/10,1.85,BuffaloRochester
2015/5/3,1.81,BuffaloRochester
2015/4/26,1.84,BuffaloRochester
2015/4/19,1.83,BuffaloRochester
2015/4/12,1.79,BuffaloRochester
2015/4/5,1.8,BuffaloRochester
2015/3/29,1.83,BuffaloRochester
2015/3/22,1.93,BuffaloRochester
2015/3/15,1.79,BuffaloRochester
2015/3/8,1.56,BuffaloRochester
2015/3/1,1.55,BuffaloRochester
2015/2/22,1.53,BuffaloRochester
2015/2/15,1.65,BuffaloRochester
2015/2/8,1.54,BuffaloRochester
2015/2/1,1.55,BuffaloRochester
2015/1/25,1.6,BuffaloRochester
2015/1/18,1.64,BuffaloRochester
2015/1/11,1.59,BuffaloRochester
2015/1/4,1.73,BuffaloRochester
2015/12/27,1.45,California
2015/12/20,1.35,California
2015/12/13,1.39,California
2015/12/6,1.48,California
2015/11/29,1.75,California
2015/11/22,1.6,California
2015/11/15,1.59,California
2015/11/8,1.66,California
2015/11/1,1.6,California
2015/10/25,1.64,California
2015/10/18,2.01,California
2015/10/11,2.07,California
2015/10/4,2,California
2015/9/27,1.85,California
2015/9/20,1.92,California
2015/9/13,1.97,California
2015/9/6,1.99,California
2015/8/30,1.98,California
2015/8/23,1.85,California
2015/8/16,1.96,California
2015/8/9,2.03,California
2015/8/2,1.99,California
2015/7/26,1.93,California
2015/7/19,1.89,California
2015/7/12,1.8,California
2015/7/5,1.67,California
2015/6/28,1.67,California
2015/6/21,1.69,California
2015/6/14,1.68,California
2015/6/7,1.67,California
2015/5/31,1.5,California
2015/5/24,1.5,California
2015/5/17,1.49,California
2015/5/10,1.4,California
2015/5/3,1.48,California
2015/4/26,1.5,California
2015/4/19,1.52,California
2015/4/12,1.5,California
2015/4/5,1.52,California
2015/3/29,1.53,California
2015/3/22,1.3,California
2015/3/15,1.52,California
2015/3/8,1.48,California
2015/3/1,1.15,California
2015/2/22,1.41,California
2015/2/15,1.52,California
2015/2/8,1.35,California
2015/2/1,1.11,California
2015/1/25,1.3,California
2015/1/18,1.24,California
2015/1/11,1.1,California
2015/1/4,1.24,California
2015/12/27,1.9,Charlotte
2015/12/20,1.9,Charlotte
2015/12/13,1.9,Charlotte
2015/12/6,1.95,Charlotte
2015/11/29,1.96,Charlotte
2015/11/22,1.97,Charlotte
2015/11/15,1.94,Charlotte
2015/11/8,1.91,Charlotte
