订单号,用户ID,商品ID,商品名,单价,数量,总价,下单时间,
700011202002222150,71287859,700011,袜子,5,29,145,2020-08-22 11:21:50,
700011202002125542,70652726,700011,袜子,5,22,110,2020-08-12 17:55:42,
700011202002195603,6154411,700011,袜子,5,12,60,2020-08-19 16:56:03,
700011202002201955,64937218,700011,袜子,5,29,145,2020-08-20 00:19:55,
700011202002032216,43637333,700011,袜子,5,25,125,2020-08-03 18:22:16,
700011202002174445,18574322,700011,袜子,5,27,135,2020-08-17 02:44:45,
700011202002153620,62605655,700011,袜子,5,17,85,2020-08-15 05:36:20,
700011202002201731,38305181,700011,袜子,5,28,140,2020-08-20 16:17:31,
700011202002194947,57681682,700011,袜子,5,24,120,2020-08-19 07:49:47,
700011202002043124,60672775,700011,袜子,5,27,135,2020-08-04 14:31:24,
700011202002254815,11015104,700011,袜子,5,28,140,2020-08-25 12:48:15,
700011202002013422,66301669,700011,袜子,5,30,150,2020-08-01 23:34:22,
700011202002280254,62541512,700011,袜子,5,16,80,2020-08-28 01:02:54,
700011202002201748,87180057,700011,袜子,5,11,55,2020-08-20 11:17:48,
700011202002102802,39605643,700011,袜子,5,18,90,2020-08-10 01:28:02,
700011202002243735,51056824,700011,袜子,5,18,90,2020-08-24 07:37:35,
700011202002151548,68481655,700011,袜子,5,11,55,2020-08-15 22:15:48,
700011202002240143,78176515,700011,袜子,5,11,55,2020-08-24 02:01:43,
700011202002275233,97358347,700011,袜子,5,23,115,2020-08-27 09:52:33,
700011202002124423,41186661,700011,袜子,5,15,75,2020-08-12 09:44:23,
700011202002031832,22022309,700011,袜子,5,20,100,2020-08-03 22:18:32,
700011202002235746,7731901,700011,袜子,5,24,120,2020-08-23 08:57:46,
700011202002252422,18412152,700011,袜子,5,29,145,2020-08-25 14:24:22,
700011202002185309,60122853,700011,袜子,5,30,150,2020-08-18 02:53:09,
700011202002090915,61788859,700011,袜子,5,26,130,2020-08-09 02:09:15,
700011202002044634,67351790,700011,袜子,5,29,145,2020-08-04 06:46:34,
700011202002215446,53201020,700011,袜子,5,14,70,2020-08-21 19:54:46,
700011202002193504,15700140,700011,袜子,5,30,150,2020-08-19 14:35:04,
700011202002185503,83332400,700011,袜子,5,24,120,2020-08-18 21:55:03,
700011202002190423,49421635,700011,袜子,5,11,55,2020-08-19 20:04:23,
700011202002093523,20812951,700011,袜子,5,10,50,2020-08-09 20:35:23,
700011202002232408,99980864,700011,袜子,5,20,100,2020-08-23 04:24:08,
700011202002181734,4498787,700011,袜子,5,29,145,2020-08-18 15:17:34,
700011202002014003,89810176,700011,袜子,5,10,50,2020-08-01 12:40:03,
700011202002163247,73178447,700011,袜子,5,22,110,2020-08-16 19:32:47,
700011202002250741,66845595,700011,袜子,5,16,80,2020-08-25 23:07:41,
700011202002180523,43802363,700011,袜子,5,14,70,2020-08-18 03:05:23,
700011202002080021,84019042,700011,袜子,5,15,75,2020-08-08 06:00:21,
700011202002203959,29168606,700011,袜子,5,25,125,2020-08-20 11:39:59,
700011202002251254,79315067,700011,袜子,5,18,90,2020-08-25 21:12:54,
700011202002085208,43998475,700011,袜子,5,23,115,2020-08-08 18:52:08,
700011202002080124,39819085,700011,袜子,5,17,85,2020-08-08 12:01:24,
700011202002235203,42378644,700011,袜子,5,13,65,2020-08-23 19:52:03,
700011202002273647,10423864,700011,袜子,5,24,120,2020-08-27 04:36:47,
700011202002265832,90840704,700011,袜子,5,30,150,2020-08-26 02:58:32,
700011202002293703,53513283,700011,袜子,5,22,110,2020-08-29 07:37:03,
700011202002110916,91526650,700011,袜子,5,29,145,2020-08-11 22:09:16,
700011202002150610,50944015,700011,袜子,5,27,135,2020-08-15 20:06:10,
700011202002220240,90430023,700011,袜子,5,25,125,2020-08-22 02:02:40,
700011202002144652,23426132,700011,袜子,5,23,115,2020-08-14 20:46:52,
700011202002074024,9588171,700011,袜子,5,20,100,2020-08-07 03:40:24,
700011202002125003,1843586,700011,袜子,5,29,145,2020-08-12 06:50:03,
700011202002012352,83026647,700011,袜子,5,12,60,2020-08-01 10:23:52,
700011202002112442,74614389,700011,袜子,5,22,110,2020-08-11 02:24:42,
700011202002280702,67534115,700011,袜子,5,28,140,2020-08-28 23:07:02,
700011202002123910,26445591,700011,袜子,5,19,95,2020-08-12 03:39:10,
700011202002044226,51600140,700011,袜子,5,13,65,2020-08-04 03:42:26,
700011202002040238,48042955,700011,袜子,5,22,110,2020-08-04 11:02:38,
700011202002135433,39286432,700011,袜子,5,16,80,2020-08-13 21:54:33,
700011202002023839,76172743,700011,袜子,5,25,125,2020-08-02 16:38:39,
700011202002162754,61135220,700011,袜子,5,24,120,2020-08-16 06:27:54,
700011202002114414,42816351,700011,袜子,5,23,115,2020-08-11 22:44:14,
700011202002101527,44512225,700011,袜子,5,19,95,2020-08-10 22:15:27,
700011202002090826,85136771,700011,袜子,5,11,55,2020-08-09 16:08:26,
700011202002115911,15377658,700011,袜子,5,16,80,2020-08-11 20:59:11,
700011202002271625,57848940,700011,袜子,5,27,135,2020-08-27 17:16:25,
700011202002280214,93204282,700011,袜子,5,20,100,2020-08-28 22:02:14,
700011202002240151,92346425,700011,袜子,5,13,65,2020-08-24 16:01:51,
700011202002214715,68739943,700011,袜子,5,20,100,2020-08-21 11:47:15,
700011202002280904,36364030,700011,袜子,5,19,95,2020-08-28 11:09:04,
700011202002115358,34343453,700011,袜子,5,30,150,2020-08-11 07:53:58,
700011202002110544,14668709,700011,袜子,5,17,85,2020-08-11 04:05:44,
700011202002184730,93872493,700011,袜子,5,22,110,2020-08-18 19:47:30,
700011202002160139,12972716,700011,袜子,5,24,120,2020-08-16 12:01:39,
700011202002271922,48356766,700011,袜子,5,19,95,2020-08-27 18:19:22,
700011202002262355,81318324,700011,袜子,5,21,105,2020-08-26 02:23:55,
700011202002030045,57677421,700011,袜子,5,29,145,2020-08-03 14:00:45,
700011202002273613,72166393,700011,袜子,5,28,140,2020-08-27 11:36:13,
700011202002090536,62924138,700011,袜子,5,17,85,2020-08-09 20:05:36,
700011202002072002,62595498,700011,袜子,5,10,50,2020-08-07 17:20:02,
700011202002163446,61667793,700011,袜子,5,16,80,2020-08-16 07:34:46,
700011202002295725,41658862,700011,袜子,5,24,120,2020-08-29 08:57:25,
700011202002182357,3075320,700011,袜子,5,11,55,2020-08-18 09:23:57,
700011202002214026,22342857,700011,袜子,5,25,125,2020-08-21 19:40:26,
700011202002285334,71388674,700011,袜子,5,20,100,2020-08-28 13:53:34,
700011202002134436,6029042,700011,袜子,5,22,110,2020-08-13 20:44:36,
700011202002273923,40601813,700011,袜子,5,29,145,2020-08-27 08:39:23,
700011202002080751,7046480,700011,袜子,5,13,65,2020-08-08 15:07:51,
700011202002291400,37628538,700011,袜子,5,25,125,2020-08-29 04:14:00,
700011202002281734,36696326,700011,袜子,5,21,105,2020-08-28 10:17:34,
700011202002164139,13356385,700011,袜子,5,29,145,2020-08-16 05:41:39,
700011202002284921,55135679,700011,袜子,5,21,105,2020-08-28 11:49:21,
700011202002070010,87188544,700011,袜子,5,19,95,2020-08-07 15:00:10,
700011202002190810,95572339,700011,袜子,5,16,80,2020-08-19 09:08:10,
700011202002272844,99115007,700011,袜子,5,28,140,2020-08-27 17:28:44,
700011202002062646,68873392,700011,袜子,5,25,125,2020-08-06 15:26:46,
700011202002191512,67061603,700011,袜子,5,15,75,2020-08-19 05:15:12,
700011202002144749,33710646,700011,袜子,5,30,150,2020-08-14 11:47:49,
700011202002135002,67606933,700011,袜子,5,29,145,2020-08-13 11:50:02,
700011202002270422,15292638,700011,袜子,5,15,75,2020-08-27 16:04:22,
700011202002104845,55101658,700011,袜子,5,19,95,2020-08-10 15:48:45,
700011202002110642,54437768,700011,袜子,5,12,60,2020-08-11 00:06:42,
700011202002192339,76873772,700011,袜子,5,30,150,2020-08-19 16:23:39,
700011202002222729,85252861,700011,袜子,5,21,105,2020-08-22 12:27:29,
700011202002071812,84400961,700011,袜子,5,13,65,2020-08-07 06:18:12,
700011202002020858,14243753,700011,袜子,5,21,105,2020-08-02 05:08:58,
700011202002172903,88442186,700011,袜子,5,10,50,2020-08-17 23:29:03,
700011202002203509,14844602,700011,袜子,5,15,75,2020-08-20 04:35:09,
700011202002022928,4436338,700011,袜子,5,14,70,2020-08-02 15:29:28,
700011202002214626,3201697,700011,袜子,5,16,80,2020-08-21 19:46:26,
700011202002223927,73342593,700011,袜子,5,28,140,2020-08-22 00:39:27,
700011202002214504,74204462,700011,袜子,5,20,100,2020-08-21 19:45:04,
700011202002082649,16852354,700011,袜子,5,20,100,2020-08-08 11:26:49,
700011202002034428,33207737,700011,袜子,5,23,115,2020-08-03 07:44:28,
700011202002281153,34423435,700011,袜子,5,14,70,2020-08-28 13:11:53,
700011202002220301,99293781,700011,袜子,5,10,50,2020-08-22 02:03:01,
700011202003252654,30333019,700011,袜子,5,12,60,2020-09-25 04:26:54,
700011202003204034,17354115,700011,袜子,5,30,150,2020-09-20 02:40:34,
700011202003065325,1709130,700011,袜子,5,29,145,2020-09-06 14:53:25,
700011202003225356,9724445,700011,袜子,5,23,115,2020-09-22 03:53:56,
700011202003234519,30178024,700011,袜子,5,26,130,2020-09-23 20:45:19,
700011202003242455,68970509,700011,袜子,5,30,150,2020-09-24 14:24:55,
700011202003041019,90997822,700011,袜子,5,28,140,2020-09-04 08:10:19,
700011202003103449,32488884,700011,袜子,5,15,75,2020-09-10 12:34:49,
700011202003014056,44427629,700011,袜子,5,22,110,2020-09-01 14:40:56,
700011202003021102,15149223,700011,袜子,5,11,55,2020-09-02 16:11:02,
700011202003290556,5697395,700011,袜子,5,21,105,2020-09-29 08:05:56,
700011202003255929,14051921,700011,袜子,5,20,100,2020-09-25 11:59:29,
700011202003251818,44180503,700011,袜子,5,13,65,2020-09-25 21:18:18,
700011202003175246,58196724,700011,袜子,5,22,110,2020-09-17 03:52:46,
700011202003075732,19951610,700011,袜子,5,12,60,2020-09-07 06:57:32,
700011202003195406,96273412,700011,袜子,5,28,140,2020-09-19 00:54:06,
700011202003124121,73487151,700011,袜子,5,20,100,2020-09-12 18:41:21,
700011202003300707,71691899,700011,袜子,5,24,120,2020-09-30 09:07:07,
700011202003195046,32839980,700011,袜子,5,12,60,2020-09-19 18:50:46,
700011202003250942,62543819,700011,袜子,5,26,130,2020-09-25 14:09:42,
700011202003052508,29920284,700011,袜子,5,14,70,2020-09-05 02:25:08,
700011202003031234,1651207,700011,袜子,5,26,130,2020-09-03 21:12:34,
700011202003183005,64107489,700011,袜子,5,22,110,2020-09-18 00:30:05,
700011202003115945,5178425,700011,袜子,5,16,80,2020-09-11 22:59:45,
700011202003191849,43047974,700011,袜子,5,26,130,2020-09-19 03:18:49,
700011202003104743,15963716,700011,袜子,5,12,60,2020-09-10 11:47:43,
700011202003295330,49714130,700011,袜子,5,21,105,2020-09-29 12:53:30,
700011202003120708,12789476,700011,袜子,5,29,145,2020-09-12 19:07:08,
700011202003230814,78407893,700011,袜子,5,18,90,2020-09-23 11:08:14,
700011202003284136,53093484,700011,袜子,5,29,145,2020-09-28 06:41:36,
700011202003151231,27624044,700011,袜子,5,13,65,2020-09-15 10:12:31,
700011202003305931,84359639,700011,袜子,5,22,110,2020-09-30 11:59:31,
700011202003242646,82036944,700011,袜子,5,21,105,2020-09-24 08:26:46,
700011202003012907,2764702,700011,袜子,5,11,55,2020-09-01 14:29:07,
700011202003270245,5623423,700011,袜子,5,19,95,2020-09-27 04:02:45,
700011202003110510,62024689,700011,袜子,5,13,65,2020-09-11 09:05:10,
700011202003103620,26074216,700011,袜子,5,15,75,2020-09-10 22:36:20,
700011202003062832,21311514,700011,袜子,5,24,120,2020-09-06 11:28:32,
700011202003151411,10933381,700011,袜子,5,26,130,2020-09-15 06:14:11,
700011202003115827,2640061,700011,袜子,5,13,65,2020-09-11 02:58:27,
700011202003125109,60115676,700011,袜子,5,16,80,2020-09-12 01:51:09,
700011202003195803,75945847,700011,袜子,5,23,115,2020-09-19 09:58:03,
700011202003293404,28184499,700011,袜子,5,26,130,2020-09-29 12:34:04,
700011202003021909,92624130,700011,袜子,5,17,85,2020-09-02 19:19:09,
700011202003192220,90053616,700011,袜子,5,19,95,2020-09-19 17:22:20,
700011202003150105,29346294,700011,袜子,5,12,60,2020-09-15 11:01:05,
700011202003155030,15046184,700011,袜子,5,21,105,2020-09-15 11:50:30,
700011202003040923,87678720,700011,袜子,5,18,90,2020-09-04 09:09:23,
700011202003293555,34744459,700011,袜子,5,24,120,2020-09-29 22:35:55,
700011202003020231,75928372,700011,袜子,5,17,85,2020-09-02 05:02:31,
700011202003082119,69469096,700011,袜子,5,17,85,2020-09-08 06:21:19,
700011202003213657,50944433,700011,袜子,5,24,120,2020-09-21 07:36:57,
700011202003270622,69544186,700011,袜子,5,15,75,2020-09-27 18:06:22,
700011202003280056,98214226,700011,袜子,5,13,65,2020-09-28 03:00:56,
700011202003231225,39357645,700011,袜子,5,20,100,2020-09-23 09:12:25,
700011202003054758,32799095,700011,袜子,5,23,115,2020-09-05 18:47:58,
700011202003081104,38125017,700011,袜子,5,10,50,2020-09-08 13:11:04,
700011202003211930,61812936,700011,袜子,5,29,145,2020-09-21 12:19:30,
700011202003060145,93901166,700011,袜子,5,16,80,2020-09-06 08:01:45,
700011202003290308,72461521,700011,袜子,5,20,100,2020-09-29 15:03:08,
700011202003262632,51180615,700011,袜子,5,22,110,2020-09-26 03:26:32,
700011202003224534,12710149,700011,袜子,5,15,75,2020-09-22 18:45:34,
700011202003211654,81854410,700011,袜子,5,16,80,2020-09-21 22:16:54,
700011202003162440,24353605,700011,袜子,5,23,115,2020-09-16 23:24:40,
700011202003151826,55929780,700011,袜子,5,13,65,2020-09-15 03:18:26,
700011202003214702,4334844,700011,袜子,5,26,130,2020-09-21 17:47:02,
700011202003290748,10306012,700011,袜子,5,10,50,2020-09-29 16:07:48,
700011202003122608,31187285,700011,袜子,5,20,100,2020-09-12 15:26:08,
700011202003072524,52528062,700011,袜子,5,16,80,2020-09-07 13:25:24,
700011202003181244,36297232,700011,袜子,5,21,105,2020-09-18 04:12:44,
700011202003144937,13723705,700011,袜子,5,25,125,2020-09-14 23:49:37,
700011202003012605,37124470,700011,袜子,5,19,95,2020-09-01 20:26:05,
700011202003121804,5743949,700011,袜子,5,23,115,2020-09-12 07:18:04,
700011202003243209,72540084,700011,袜子,5,24,120,2020-09-24 15:32:09,
700011202003133915,12437465,700011,袜子,5,30,150,2020-09-13 15:39:15,
700011202003051539,66805793,700011,袜子,5,23,115,2020-09-05 12:15:39,
700011202003173923,42637964,700011,袜子,5,28,140,2020-09-17 21:39:23,
700011202003241356,20326264,700011,袜子,5,11,55,2020-09-24 08:13:56,
700011202003150702,50695382,700011,袜子,5,27,135,2020-09-15 01:07:02,
700011202003074947,90406899,700011,袜子,5,13,65,2020-09-07 22:49:47,
700011202003040739,36854824,700011,袜子,5,14,70,2020-09-04 23:07:39,
700011202003164610,72826329,700011,袜子,5,23,115,2020-09-16 21:46:10,
700011202003020650,11602703,700011,袜子,5,16,80,2020-09-02 14:06:50,
700011202003061327,88350806,700011,袜子,5,29,145,2020-09-06 23:13:27,
700011202003041545,85638124,700011,袜子,5,28,140,2020-09-04 15:15:45,
700011202003194340,14780972,700011,袜子,5,30,150,2020-09-19 13:43:40,
700011202003214003,34795743,700011,袜子,5,18,90,2020-09-21 04:40:03,
700011202003262733,8758474,700011,袜子,5,29,145,2020-09-26 05:27:33,
700011202003024312,96463553,700011,袜子,5,25,125,2020-09-02 00:43:12,
700011202003214817,71552244,700011,袜子,5,17,85,2020-09-21 04:48:17,
700011202003281259,77597039,700011,袜子,5,23,115,2020-09-28 15:12:59,
700011202003310130,43702497,700011,袜子,5,16,80,2020-09-31 06:01:30,
700011202003092804,57873337,700011,袜子,5,29,145,2020-09-09 21:28:04,
700011202003202741,13645116,700011,袜子,5,26,130,2020-09-20 19:27:41,
700011202003293300,54877597,700011,袜子,5,11,55,2020-09-29 07:33:00,
700011202003145113,7925532,700011,袜子,5,27,135,2020-09-14 08:51:13,
700011202003255452,37563927,700011,袜子,5,24,120,2020-09-25 08:54:52,
700011202003013122,91370597,700011,袜子,5,12,60,2020-09-01 21:31:22,
700011202003013639,74427390,700011,袜子,5,23,115,2020-09-01 14:36:39,
700011202003180235,15802123,700011,袜子,5,16,80,2020-09-18 12:02:35,
700011202003074703,25306288,700011,袜子,5,24,120,2020-09-07 06:47:03,
700011202003292909,79608321,700011,袜子,5,16,80,2020-09-29 03:29:09,
700011202003040446,95086520,700011,袜子,5,11,55,2020-09-04 05:04:46,
700011202003243720,51101521,700011,袜子,5,29,145,2020-09-24 03:37:20,
700011202003065142,4979412,700011,袜子,5,14,70,2020-09-06 08:51:42,
700011202003202019,95525331,700011,袜子,5,27,135,2020-09-20 16:20:19,
700011202003103642,82937216,700011,袜子,5,11,55,2020-09-10 12:36:42,
700011202003252028,43551453,700011,袜子,5,15,75,2020-09-25 21:20:28,
700011202003233643,52805517,700011,袜子,5,26,130,2020-09-23 06:36:43,
700011202003244007,13133900,700011,袜子,5,14,70,2020-09-24 23:40:07,
700011202003213004,59499175,700011,袜子,5,13,65,2020-09-21 03:30:04,
700011202003291447,1453390,700011,袜子,5,24,120,2020-09-29 03:14:47,
700011202003040457,30178609,700011,袜子,5,24,120,2020-09-04 05:04:57,
700011202003064047,35162922,700011,袜子,5,24,120,2020-09-06 18:40:47,
700011202003271514,2601830,700011,袜子,5,28,140,2020-09-27 18:15:14,
700011202003201742,41377984,700011,袜子,5,24,120,2020-09-20 01:17:42,
700011202003174210,31040813,700011,袜子,5,21,105,2020-09-17 14:42:10,
700011202003153247,1166424,700011,袜子,5,13,65,2020-09-15 22:32:47,
700011202003245425,16999061,700011,袜子,5,28,140,2020-09-24 03:54:25,
700011202003120924,30278953,700011,袜子,5,15,75,2020-09-12 18:09:24,
700011202003213323,74378187,700011,袜子,5,24,120,2020-09-21 01:33:23,
700011202003262322,20836376,700011,袜子,5,23,115,2020-09-26 06:23:22,
700011202003145138,95239165,700011,袜子,5,19,95,2020-09-14 10:51:38,
700011202003023336,52360905,700011,袜子,5,25,125,2020-09-02 23:33:36,
700011202003113127,91017491,700011,袜子,5,20,100,2020-09-11 18:31:27,
700011202003315454,82114924,700011,袜子,5,10,50,2020-09-31 09:54:54,
700011202003121425,66548032,700011,袜子,5,29,145,2020-09-12 05:14:25,
700011202003033837,20746283,700011,袜子,5,22,110,2020-09-03 15:38:37,
700011202003182055,55572337,700011,袜子,5,20,100,2020-09-18 03:20:55,
700011202003050053,84551741,700011,袜子,5,27,135,2020-09-05 05:00:53,
700011202003312649,10549124,700011,袜子,5,28,140,2020-09-31 09:26:49,
700011202003182307,64015731,700011,袜子,5,24,120,2020-09-18 11:23:07,
700011202003065702,86209929,700011,袜子,5,22,110,2020-09-06 01:57:02,
700011202003210125,48705419,700011,袜子,5,20,100,2020-09-21 17:01:25,
700011202003105651,17315518,700011,袜子,5,30,150,2020-09-10 02:56:51,
700011202003111328,94585706,700011,袜子,5,12,60,2020-09-11 05:13:28,
700011202003285258,22089932,700011,袜子,5,20,100,2020-09-28 18:52:58,
700011202003070523,59176496,700011,袜子,5,16,80,2020-09-07 06:05:23,
700011202003151917,49780004,700011,袜子,5,10,50,2020-09-15 09:19:17,
700011202003214126,96681047,700011,袜子,5,30,150,2020-09-21 12:41:26,
700011202003304334,59642563,700011,袜子,5,22,110,2020-09-30 01:43:34,
700011202003201702,95915809,700011,袜子,5,14,70,2020-09-20 23:17:02,
700011202003073806,30356116,700011,袜子,5,14,70,2020-09-07 13:38:06,
700011202003283554,17261858,700011,袜子,5,18,90,2020-09-28 23:35:54,
700011202003240855,96118458,700011,袜子,5,13,65,2020-09-24 19:08:55,
700011202003191433,59569282,700011,袜子,5,24,120,2020-09-19 10:14:33,
700011202003061651,97376251,700011,袜子,5,10,50,2020-09-06 20:16:51,
