用户ID,地区,宝宝性别,宝宝年龄
30561825,上海,男,0
8104502,上海,男,2
8910945,重庆,女,3
81090652,武汉,女,1
27911040,武汉,女,2
11922475,成都,男,3
60002640,重庆,男,1
82517868,重庆,男,3
9272201,深圳,女,0
18800570,上海,女,1
74598677,成都,男,3
20129754,重庆,男,2
60787498,武汉,男,2
8155879,哈尔滨,男,3
60057790,武汉,女,1
87277464,北京,女,0
1017086,北京,女,0
61100288,武汉,女,0
20027790,上海,女,1
402902,北京,女,2
12486640,深圳,男,0
57047206,深圳,男,3
61661601,重庆,男,1
47021704,深圳,女,1
15004497,成都,男,0
24010629,兰州,男,0
56219697,上海,女,3
40587176,上海,女,1
9008005,哈尔滨,女,3
25781042,兰州,男,3
50899766,重庆,男,2
84809002,深圳,女,3
50706057,重庆,男,0
44608577,深圳,女,2
90788528,兰州,男,3
11590050,深圳,女,3
59177954,北京,男,1
88777008,深圳,女,0
62067850,成都,女,3
1255829,兰州,男,3
20594080,重庆,女,1
54645194,深圳,女,0
90975648,哈尔滨,女,1
48750916,武汉,男,1
2854010,北京,女,1
71890508,哈尔滨,女,3
16999510,上海,女,3
96504544,成都,男,3
29019895,武汉,男,1
46624778,哈尔滨,男,0
74086507,北京,女,1
56274400,上海,女,3
20201607,武汉,男,0
71798058,北京,男,3
87700201,上海,男,2
26520665,武汉,女,0
57440859,上海,男,2
9096506,深圳,男,2
51492948,哈尔滨,女,1
99906426,深圳,男,3
5170599,兰州,男,0
76904659,上海,女,2
18586562,武汉,男,1
72592660,哈尔滨,女,2
990216,武汉,男,1
55174809,深圳,女,3
601701,上海,女,1
19705844,成都,男,3
84001170,重庆,男,3
28154697,上海,女,3
22904024,上海,男,2
57820829,上海,男,3
10651795,兰州,女,0
99207560,哈尔滨,男,2
17211459,武汉,男,3
40156075,重庆,男,1
15821059,哈尔滨,男,3
94516055,北京,女,3
32466916,哈尔滨,男,0
50600816,北京,女,3
9150821,重庆,女,3
38754949,武汉,女,2
46009558,上海,男,3
5465576,深圳,女,1
21002260,上海,男,2
1476901,武汉,男,2
14579674,武汉,女,3
11064570,北京,男,1
76070140,武汉,男,0
75702647,成都,男,1
14077102,兰州,女,0
70470528,上海,男,1
88650442,上海,女,0
88108985,重庆,女,2
78798670,成都,男,3
68478174,成都,女,0
97994824,重庆,女,0
74012611,上海,女,3
5656122,成都,男,1
7059099,兰州,女,0
70162557,重庆,女,0
27411964,哈尔滨,女,2
95975091,哈尔滨,女,1
96600575,深圳,男,2
5520920,北京,男,2
9922046,重庆,女,3
97494249,上海,女,1
2007010,重庆,女,0
54406556,武汉,男,0
68027107,上海,男,1
81451875,重庆,女,0
41665507,武汉,男,3
91979886,深圳,女,2
16522066,深圳,男,3
5098050,重庆,男,1
10902689,上海,男,1
27802924,兰州,男,0
85080154,成都,女,1
57709212,北京,女,2
55740561,上海,男,0
19205586,北京,女,3
1102661,哈尔滨,男,0
20816047,成都,男,2
24209445,哈尔滨,女,0
20907900,哈尔滨,女,1
9258009,重庆,男,2
2508552,兰州,女,1
28490109,哈尔滨,女,2
6415869,武汉,女,3
91488707,北京,男,3
17771575,武汉,男,3
5996006,武汉,男,1
77102945,兰州,男,2
91246591,北京,男,3
41904059,成都,女,1
41002981,深圳,男,0
40714108,重庆,女,3
78108844,成都,男,1
77248505,重庆,男,0
1900645,深圳,女,3
50785149,深圳,男,3
51040056,兰州,女,2
87777785,深圳,女,2
97781070,武汉,男,0
98959112,重庆,女,0
86020291,重庆,女,3
86004527,哈尔滨,女,2
45000896,武汉,女,1
9844809,深圳,女,0
41498700,武汉,女,3
8690744,重庆,男,2
80257020,哈尔滨,女,1
5070217,北京,女,2
60842990,哈尔滨,女,3
81578652,哈尔滨,女,2
41021108,重庆,女,0
10948260,哈尔滨,女,3
85440940,武汉,男,0
7019062,深圳,女,3
9702950,深圳,女,1
4726505,北京,男,1
40915129,兰州,女,0
50507685,北京,男,3
15920041,武汉,男,2
59409692,深圳,男,0
38521768,哈尔滨,男,2
4452570,成都,女,0
66400806,重庆,男,2
54007670,武汉,男,1
46570662,重庆,女,2
89761988,深圳,女,1
49644784,上海,女,1
2990700,武汉,女,0
22907971,兰州,男,1
27098856,重庆,男,3
2000545,深圳,女,2
46159920,武汉,女,1
60024970,北京,男,2
19294584,北京,女,2
10242484,兰州,女,0
42882010,武汉,女,0
67276954,深圳,男,1
29281710,武汉,男,0
498005,哈尔滨,男,3
40712746,哈尔滨,女,0
19220025,哈尔滨,男,0
78902402,北京,男,0
4566917,深圳,女,3
33482295,哈尔滨,男,2
69094484,武汉,女,2
26659510,兰州,女,1
50965518,成都,男,3
86709670,上海,女,0
89584560,深圳,女,0
9700711,成都,男,1
18112606,武汉,男,2
87016680,重庆,男,3
61455487,兰州,男,2
50222540,深圳,男,1
21067409,重庆,男,3
74775850,北京,女,0
54104701,重庆,男,1
76080517,哈尔滨,男,1
98980161,北京,男,0
88605070,哈尔滨,女,0
94719896,武汉,女,3
30029888,北京,女,2
1810897,哈尔滨,男,0
18780084,成都,男,3
55190080,深圳,女,3
9549570,重庆,女,3
72056880,上海,女,2
31829716,重庆,男,2
60060278,重庆,女,2
20010546,北京,男,0
86672616,兰州,男,3
97821298,重庆,女,1
62452949,深圳,男,3
79445450,上海,女,1
99881107,成都,女,2
76620007,成都,男,1
8021761,武汉,女,2
44254099,兰州,女,2
90577852,兰州,女,1
56478446,兰州,男,1
74469970,成都,男,1
51976000,上海,女,1
72811040,北京,女,3
60896512,武汉,男,2
54908146,上海,女,0
19969245,北京,女,0
10290904,北京,女,3
65217207,哈尔滨,女,3
89678528,武汉,男,3
14505891,上海,男,3
7804861,重庆,男,3
12772777,成都,女,0
94076915,成都,女,2
69649074,重庆,女,0
45950016,深圳,女,0
29020000,武汉,男,0
78666650,兰州,男,1
47784094,北京,女,2
46514608,上海,男,1
60100912,北京,女,3
17094009,哈尔滨,男,0
62610040,武汉,女,0
40615025,哈尔滨,女,0
51281122,重庆,女,1
74917010,深圳,女,0
50774028,成都,男,2
24151540,成都,男,1
9911088,北京,女,2
67082575,哈尔滨,女,2
80060588,重庆,男,0
91248860,成都,男,2
80014051,深圳,女,1
60104048,深圳,女,0
4940012,兰州,女,1
24058225,成都,女,0
89901718,哈尔滨,男,3
76009609,深圳,女,2
48121686,重庆,女,1
25881048,北京,女,0
7579000,重庆,男,3
62822876,兰州,女,0
34152287,北京,男,1
65556899,兰州,女,2
24244009,深圳,男,0
90698176,北京,女,0
20426509,深圳,女,0
8514907,武汉,男,1
89906692,重庆,男,2
45686108,武汉,女,2
72595101,北京,女,1
95080456,重庆,女,3
41876517,哈尔滨,男,3
90600406,深圳,女,2
19008521,成都,男,3
88887641,北京,女,2
2574085,成都,男,2
5827806,上海,女,2
4150625,成都,男,1
72942797,武汉,男,2
2090092,深圳,男,1
55094206,重庆,男,1
57100191,哈尔滨,女,3
67580005,重庆,男,3
54140767,北京,男,1
17292067,哈尔滨,女,2
12957195,兰州,女,2
4450968,重庆,女,2
16940471,兰州,男,0
14191500,北京,女,0
16010476,重庆,男,1
69401611,重庆,女,0
66450192,哈尔滨,女,1
81049950,北京,女,3
706689,深圳,女,1
1000404,武汉,男,0
31514716,重庆,女,2
80984200,兰州,男,1
69029407,哈尔滨,男,2
75506198,深圳,男,1
45040069,重庆,男,1
74572609,武汉,女,2
96071594,上海,男,0
10050251,哈尔滨,男,3
10554706,哈尔滨,女,2
3718787,武汉,男,1
82787071,哈尔滨,男,1
62700957,重庆,女,2
91797128,北京,女,0
92040005,上海,男,1
12006280,武汉,男,0
25009848,重庆,女,3
91654617,成都,男,3
55544406,哈尔滨,男,1
55052486,北京,女,1
4818800,重庆,男,1
44562479,上海,女,2
54014506,兰州,女,2
7009509,成都,男,0
80512028,深圳,男,0
92814210,武汉,女,1
56765218,哈尔滨,女,0
7170067,北京,女,1
74441150,上海,女,0
680645,兰州,女,0
4008469,上海,女,2
72000674,兰州,女,2
38495727,北京,男,0
2960885,重庆,男,3
56847886,兰州,男,3
24070265,北京,男,0
4105980,上海,男,1
87820042,北京,女,2
27708997,北京,女,3
54000282,成都,男,2
75610150,上海,女,2
10557619,兰州,男,2
95914196,北京,女,3
48512976,武汉,女,0
25009621,武汉,男,0
77811700,兰州,女,2
90670715,上海,女,0
55856250,武汉,女,0
40918014,深圳,男,2
7044806,深圳,女,0
8829029,哈尔滨,女,2
68825544,上海,男,1
4700042,上海,女,0
98670820,成都,女,3
18020059,重庆,男,1
98882950,兰州,女,2
14066601,重庆,女,0
78517055,哈尔滨,男,1
92001919,北京,女,1
40065069,成都,男,0
80845110,兰州,女,0
82790695,深圳,男,2
60905405,重庆,女,2
24077105,武汉,女,0
90260425,武汉,女,1
36196875,武汉,男,1
77029104,重庆,男,3
60814407,兰州,男,2
76872015,上海,女,2
61570856,哈尔滨,女,2
97191956,深圳,女,2
65810808,北京,男,0
60477705,武汉,男,3
98666561,重庆,女,1
8450549,武汉,女,0
18657886,北京,女,2
80051260,武汉,男,2
81224867,深圳,女,1
27904508,重庆,男,3
98701494,重庆,女,2
64161070,重庆,女,2
85910176,哈尔滨,女,1
90111202,上海,女,1
61616000,哈尔滨,男,3
74654580,重庆,女,3
11884902,哈尔滨,女,2
98595292,北京,男,1
18895251,深圳,女,3
54680019,重庆,女,2
5058177,深圳,男,3
26250770,武汉,男,3
14260261,重庆,男,3
16512270,重庆,女,0
47750677,上海,男,3
6481097,兰州,女,3
80975078,哈尔滨,女,1
42146929,哈尔滨,女,1
1467817,北京,男,1
66569405,哈尔滨,男,1
16577405,上海,女,2
85605104,武汉,男,1
81009806,北京,女,3
44268006,北京,男,0
40760716,成都,女,2
10096408,北京,男,0
59954505,重庆,女,2
8248296,兰州,男,3
24050884,重庆,女,1
14507619,深圳,男,3
16008060,哈尔滨,女,2
56884658,深圳,男,1
25400251,武汉,女,0
29791809,武汉,女,2
18150282,上海,女,2
25401156,武汉,男,3
17050206,北京,男,0
14721572,哈尔滨,男,2
24655505,成都,男,3
46705698,北京,男,3
95514860,武汉,女,0
50422479,成都,女,3
72804960,成都,男,0
78578004,重庆,男,0
58107177,兰州,男,3
66075561,重庆,男,3
78570249,北京,男,2
80802000,武汉,女,2
59671018,北京,男,1
90820480,武汉,女,1
17650264,重庆,女,0
51251655,成都,男,1
60156590,北京,女,0
95475516,重庆,女,2
75000904,哈尔滨,女,2
80018569,深圳,男,3
20680916,成都,男,3
91791500,武汉,男,3
91851861,重庆,男,1
71006845,深圳,女,2
7197904,武汉,男,3
25000169,重庆,女,1
27014874,兰州,女,1
9004691,哈尔滨,男,0
45140844,深圳,女,2
82272127,武汉,女,2
491500,武汉,男,3
96845197,重庆,男,2
4961780,兰州,女,2
66608465,哈尔滨,男,2
58246669,武汉,男,1
51697862,哈尔滨,女,1
87127102,哈尔滨,男,3
54051907,哈尔滨,女,0
25088259,重庆,女,1
98082691,上海,男,2
77850901,重庆,女,1
717780,上海,女,0
70201790,重庆,男,3
84501865,成都,男,3
64111267,北京,男,2
79540669,兰州,男,1
10790024,兰州,男,0
56049220,兰州,男,0
66026492,成都,男,0
97598562,兰州,女,2
7859007,哈尔滨,男,0
84020219,北京,女,2
15201852,上海,男,3
9159260,成都,女,0
82105172,北京,男,1
287600,成都,女,0
4926289,兰州,男,1
84176098,深圳,男,3
25860054,深圳,男,2
79055920,重庆,男,1
28805754,上海,男,1
80714145,北京,男,3
51902421,重庆,女,2
89072641,北京,男,0
36964766,深圳,女,0
81960900,上海,男,0
11587779,兰州,男,2
66179118,兰州,女,2
15615086,兰州,女,2
1895050,深圳,男,2
90876900,重庆,女,3
8907146,哈尔滨,女,3
42192968,北京,男,1
25208221,成都,男,2
55407484,武汉,男,0
79877494,上海,男,2
8050522,北京,男,3
11210990,成都,女,1
29824708,哈尔滨,男,2
64760227,北京,女,3
26770527,重庆,女,2
55070217,武汉,男,3
39198269,重庆,男,0
1866780,兰州,男,0
90747750,上海,女,2
52086556,成都,男,0
25455791,北京,男,2
22960750,兰州,男,2
72720949,成都,女,2
270870,上海,女,2
20000405,北京,男,1
21679512,重庆,女,3
80441074,北京,男,2
11900196,深圳,男,3
50560922,兰州,男,3
7588050,重庆,女,2
20094200,成都,女,0
72211798,武汉,男,1
25664910,武汉,男,1
54797105,北京,男,3
60606528,北京,男,0
50092419,兰州,女,2
94407190,北京,男,3
6002052,深圳,男,1
44088005,深圳,男,1
56527611,重庆,男,0
18406542,重庆,女,2
40008467,北京,男,3
5674850,武汉,男,2
34884522,武汉,男,2
1744042,武汉,男,1
6957799,重庆,男,1
7819405,深圳,男,3
12877069,兰州,男,3
77175944,兰州,男,1
74089205,深圳,女,1
99908298,北京,男,2
85151076,武汉,男,0
95059544,武汉,男,0
60265580,武汉,男,3
17652024,武汉,男,3
86054658,武汉,女,0
62252616,上海,男,1
90809152,北京,男,0
67129570,武汉,女,2
12922068,成都,男,1
40448801,深圳,男,0
87117679,成都,女,0
20242416,兰州,女,2
16987940,上海,女,0
85062090,深圳,男,3
15875866,武汉,女,1
87256192,武汉,男,1
98050100,武汉,女,2
58066009,武汉,男,0
2058259,北京,女,2
38845117,北京,女,3
70605018,上海,男,2
99925050,上海,女,3
21925740,北京,女,1
45517472,重庆,女,2
2876707,重庆,男,3
24900642,深圳,男,3
79821225,深圳,男,1
24096649,兰州,女,1
7997060,哈尔滨,男,2
8450704,兰州,男,2
67509040,哈尔滨,男,3
62007079,北京,男,3
20455560,北京,男,3
87058209,北京,女,3
40926100,上海,女,1
11801141,北京,男,0
41267656,深圳,女,2
97250051,北京,男,3
28807111,成都,男,2
460084,兰州,女,0
96270050,重庆,男,3
74119282,上海,女,1
10554661,武汉,女,1
89042922,深圳,男,3
28202015,上海,男,2
68400629,北京,女,3
98509522,哈尔滨,男,1
26007524,哈尔滨,男,3
24821900,重庆,男,3
46500657,哈尔滨,男,0
79607088,深圳,男,2
50947858,深圳,女,2
62180114,哈尔滨,男,1
68214144,上海,男,3
88475881,成都,女,3
95905010,武汉,男,0
25890861,深圳,男,2
4077960,上海,女,2
70751021,武汉,男,3
48005900,上海,男,0
6259060,兰州,女,2
4017700,兰州,女,3
70907707,重庆,男,1
46780650,兰州,女,3
35125275,北京,男,0
67042946,哈尔滨,男,0
97995442,成都,男,3
79862228,重庆,男,2
85561718,成都,男,1
12826426,深圳,女,3
56702587,哈尔滨,男,1
88556507,成都,女,0
75448710,上海,女,3
70048175,深圳,男,0
54785076,兰州,女,1
59810051,兰州,男,2
9084759,上海,女,1
42108529,重庆,男,1
21085078,北京,男,0
2874695,成都,男,3
66529600,成都,男,3
16659816,上海,男,3
94009787,兰州,男,0
51090900,重庆,男,3
16040827,上海,女,0
14720214,哈尔滨,男,3
25275794,兰州,女,1
91574927,上海,男,3
19002600,兰州,男,1
78780047,成都,女,1
48946884,哈尔滨,男,0
7002578,武汉,男,3
20914710,武汉,男,2
80901800,哈尔滨,女,3
20694559,北京,男,3
91981919,深圳,男,0
57128655,武汉,男,2
9970792,深圳,男,2
98902294,深圳,女,2
49460526,兰州,女,3
74925011,成都,男,2
47049860,重庆,男,3
90090600,成都,女,3
29080801,深圳,女,2
81641948,深圳,女,1
20680627,哈尔滨,女,3
62840949,深圳,女,1
28472220,武汉,男,0
27056911,兰州,男,1
45414490,武汉,男,0
14410470,深圳,女,0
24662601,深圳,女,0
1208778,兰州,男,3
65982606,重庆,女,2
10060640,武汉,男,0
80401118,深圳,男,1
27675627,武汉,女,1
67009694,兰州,男,1
56147742,上海,男,3
4650810,哈尔滨,男,1
72940205,上海,女,0
81175968,重庆,男,3
58250564,重庆,男,2
66182827,深圳,男,0
15045687,重庆,男,0
92844767,重庆,男,0
86178506,重庆,男,3
21045066,哈尔滨,男,3
48589199,上海,男,2
5907792,上海,女,2
90001689,哈尔滨,男,0
4624222,武汉,男,1
90086779,重庆,女,1
12195412,兰州,男,0
80662007,重庆,女,1
890070,成都,女,0
50570600,哈尔滨,男,1
19568040,兰州,女,1
29186522,哈尔滨,女,2
37915275,重庆,男,2
47951028,北京,女,2
57756426,成都,男,0
12641180,深圳,男,3
77807607,哈尔滨,女,0
84800468,兰州,男,1
81986800,上海,男,0
78218007,兰州,女,3
42588646,重庆,男,2
69899020,上海,女,0
40875492,深圳,男,0
85690727,上海,女,3
92986611,深圳,女,3
57410061,兰州,女,2
42867610,深圳,男,2
22007006,深圳,男,1
28808110,深圳,女,3
90269182,成都,女,1
59229941,重庆,女,0
96880952,哈尔滨,男,1
57060091,上海,男,1
2840646,武汉,男,1
26981716,重庆,男,3
46090006,兰州,女,0
97205221,哈尔滨,女,2
49497466,成都,男,3
40195241,武汉,女,1
82050091,深圳,男,0
66571860,成都,女,0
28455125,重庆,女,1
88608461,重庆,女,1
49851242,上海,女,3
5557992,成都,男,2
802180,兰州,女,1
22440276,武汉,男,3
40474027,兰州,男,1
74900019,北京,女,0
80915604,深圳,女,2
80110956,北京,男,0
49168909,兰州,男,0
65482757,兰州,女,3
54210709,重庆,女,2
5560507,北京,男,1
1826406,重庆,男,2
78882250,兰州,男,0
94401992,上海,女,3
24851287,重庆,女,0
3342921,上海,男,1
40071794,重庆,女,2
97648220,武汉,女,1
70702679,哈尔滨,女,1
1711079,成都,男,2
50828171,深圳,女,2
77129920,哈尔滨,男,0
16515716,武汉,女,1
58454508,上海,女,2
42805640,哈尔滨,男,0
42220608,武汉,女,1
20501750,兰州,女,1
50676641,武汉,男,3
11086648,成都,男,0
58846102,哈尔滨,男,3
98244685,北京,男,2
27210260,上海,男,2
64609879,重庆,男,2
74755200,上海,男,0
68406668,深圳,女,1
68464064,哈尔滨,男,3
95487448,哈尔滨,女,0
48702164,重庆,男,3
11700789,兰州,男,2
24402574,北京,女,1
84592211,上海,女,1
66181019,哈尔滨,女,3
30362224,哈尔滨,男,1
45689682,武汉,男,0
70157542,兰州,男,2
69586447,兰州,女,2
70757582,兰州,男,0
55659088,哈尔滨,女,0
85726851,哈尔滨,女,1
77720092,上海,男,3
89918249,兰州,男,0
4208545,上海,女,3
69040067,重庆,女,3
57176816,成都,女,3
70558887,北京,男,2
4451997,上海,女,3
82250086,深圳,女,0
40020727,哈尔滨,女,2
69209062,哈尔滨,男,1
82170604,重庆,男,2
7511845,哈尔滨,女,1
29921080,重庆,男,0
72766090,哈尔滨,女,0
24927959,成都,女,1
11594594,深圳,女,1
40008250,成都,女,2
90560021,北京,男,0
20079807,武汉,女,3
42840876,深圳,男,3
7469662,兰州,女,0
98106086,北京,女,2
44015005,深圳,女,2
78841275,哈尔滨,女,1
59458790,深圳,男,2
88187748,重庆,女,1
29758007,武汉,男,2
14419498,上海,女,3
67841001,武汉,男,0
8457209,深圳,女,2
19005080,武汉,男,0
70920202,深圳,女,2
59781826,武汉,男,1
41064222,哈尔滨,女,0
10969567,武汉,男,2
90900601,武汉,女,3
75060797,武汉,男,2
98594146,武汉,男,0
77901072,成都,男,2
88714201,北京,男,0
56602200,深圳,男,0
69196018,深圳,男,3
46420806,重庆,女,0
89140182,深圳,女,0
98241649,上海,男,2
44608926,北京,男,1
61100119,哈尔滨,女,3
18681057,北京,女,0
10021008,上海,男,1
8296200,兰州,男,1
79871008,成都,男,3
9594180,哈尔滨,女,1
4161664,兰州,女,1
67971071,上海,男,2
10929452,哈尔滨,女,2
82007252,北京,女,0
96076801,兰州,女,2
6145576,武汉,女,1
2000181,武汉,男,0
66488502,深圳,男,0
5570746,成都,女,2
10445240,重庆,女,2
42069667,兰州,男,0
79000510,深圳,女,2
50648426,成都,女,0
76106226,哈尔滨,女,3
19948090,武汉,男,1
44508646,哈尔滨,女,3
91970242,成都,女,2
59980649,重庆,女,2
6516505,兰州,男,2
51452001,兰州,女,1
92274091,深圳,女,3
33347787,上海,男,1
85751788,哈尔滨,女,2
79020296,兰州,男,1
92469140,兰州,男,2
80801527,兰州,男,3
7408299,成都,女,0
88277821,兰州,男,1
95746770,武汉,女,3
44025679,重庆,男,2
22244204,哈尔滨,女,0
50250072,哈尔滨,女,0
82244019,兰州,女,0
76852518,重庆,女,0
91209550,北京,男,3
21290006,兰州,女,2
76616712,哈尔滨,男,0
1250427,兰州,男,2
37471218,哈尔滨,女,0
50049028,上海,男,1
76261029,哈尔滨,女,1
79147156,重庆,女,1
27480982,重庆,男,1
28171061,北京,女,2
67180000,武汉,男,2
21871160,重庆,男,0
89948905,深圳,男,1
15244000,重庆,女,0
58719081,重庆,男,0
66999205,武汉,男,2
7664010,成都,女,1
51991001,成都,男,2
59288162,北京,男,3
46619907,成都,女,3
56890848,深圳,女,1
22021019,哈尔滨,男,1
4045900,成都,女,1
87801516,哈尔滨,女,1
62616110,哈尔滨,男,1
64716176,兰州,女,2
