,order_id,user_id,price,platform,payment_provider,create_time,pay_time
43039,43040,26055102,68.0,ios,applepay,2020-05-25 23:00:00,2020-05-25 23:01:00
43041,43042,54726113,25.0,ios,applepay,2020-01-18 22:08:00,2020-04-01 12:05:00
43042,43043,68637232,25.0,android,wxpay,2020-01-18 22:11:00,2020-01-18 22:12:00
43043,43044,87010350,25.0,ios,applepay,2020-01-18 22:11:00,2020-04-01 12:05:00
43046,43047,74178129,248.0,ios,applepay,2020-01-18 22:29:00,2020-01-18 22:30:00
43050,43051,98424833,25.0,android,wxpay,2020-02-17 13:09:00,2020-02-17 13:10:00
43054,43055,70831848,248.0,android,wxpay,2020-01-18 23:16:00,2020-01-18 23:17:00
43056,43057,16852607,25.0,ios,applepay,2020-01-18 23:22:00,2020-04-01 12:05:00
43057,43058,120857093,68.0,android,wxpay,2020-01-18 23:27:00,2020-01-18 23:28:00
43059,43060,14215656,248.0,ios,applepay,2020-01-18 23:44:00,2020-04-01 12:05:00
43062,43063,118271392,68.0,android,wxpay,2020-01-19 00:15:00,2020-01-19 00:16:00
43063,43064,55255761,25.0,ios,applepay,2020-01-19 00:16:00,2020-04-01 12:05:00
43068,43069,120862156,25.0,android,wxpay,2020-01-19 00:31:00,2020-01-19 00:32:00
43072,43073,102373768,248.0,ios,applepay,2020-01-19 00:49:00,2020-04-01 12:05:00
43073,43074,114484346,248.0,ios,applepay,2020-02-19 18:00:00,2020-04-01 12:05:00
43074,43075,41281468,25.0,android,wxpay,2020-01-19 01:08:00,2020-01-19 01:09:00
43075,43076,41281468,248.0,android,wxpay,2020-04-18 15:02:00,2020-04-18 15:03:00
43076,43077,120863556,248.0,ios,applepay,2020-01-19 01:45:00,2020-04-01 12:05:00
43077,43078,43073146,248.0,android,wxpay,2020-01-19 04:24:00,2020-01-19 04:25:00
43078,43079,71756433,248.0,ios,applepay,2020-01-19 04:53:00,2020-04-01 12:05:00
43079,43080,120702949,68.0,ios,applepay,2020-01-19 05:32:00,2020-04-01 12:05:00
43083,43084,108510913,248.0,android,alipay,2020-01-19 07:41:00,2020-01-19 07:42:00
43086,43087,79858747,68.0,android,wxpay,2020-01-19 07:54:00,2020-01-19 07:55:00
43090,43091,75285507,68.0,ios,applepay,2020-01-19 08:06:00,2020-04-01 12:05:00
43093,43094,80686080,68.0,ios,applepay,2020-01-19 08:37:00,2020-01-19 08:38:00
43095,43096,72994170,248.0,ios,applepay,2020-01-19 08:51:00,2020-04-01 12:05:00
43096,43097,109143516,25.0,android,wxpay,2020-01-19 09:03:00,2020-01-19 09:04:00
43099,43100,119876571,25.0,ios,applepay,2020-01-19 09:34:00,2020-04-01 12:05:00
43103,43104,119744950,25.0,ios,applepay,2020-02-18 14:49:00,2020-04-01 12:05:00
43106,43107,11408817,248.0,ios,applepay,2020-01-19 09:58:00,2020-04-01 12:05:00
43108,43109,110703613,248.0,ios,applepay,2020-01-19 09:42:00,2020-04-01 12:05:00
43111,43112,57873167,68.0,ios,applepay,2020-01-19 10:09:00,2020-04-01 12:05:00
43112,43113,112390801,25.0,android,wxpay,2020-01-19 10:13:00,2020-01-19 10:14:00
43118,43119,49169847,25.0,ios,applepay,2020-01-19 10:34:00,2020-04-01 12:05:00
43119,43120,120707254,248.0,ios,applepay,2020-01-19 07:16:00,2020-04-01 12:05:00
43120,43121,66174062,25.0,ios,applepay,2020-01-19 10:56:00,2020-04-01 12:05:00
43121,43122,86935989,25.0,android,wxpay,2020-01-19 11:19:00,2020-01-19 11:20:00
43125,43126,30438773,25.0,ios,applepay,2020-01-19 11:48:00,2020-04-01 12:05:00
43128,43129,115255349,25.0,ios,applepay,2020-01-19 12:08:00,2020-04-01 12:05:00
43130,43131,37304674,25.0,ios,applepay,2020-01-19 12:15:00,2020-04-01 12:05:00
43131,43132,91828932,248.0,ios,applepay,2020-01-06 08:31:00,2020-04-01 12:05:00
43135,43136,78819415,25.0,ios,applepay,2020-01-19 12:36:00,2020-04-01 12:05:00
43136,43137,78819415,25.0,ios,applepay,2020-06-24 20:08:00,2020-06-24 20:11:00
43143,43144,105047859,248.0,ios,applepay,2020-01-19 13:55:00,2020-04-01 12:05:00
43145,43146,70502570,248.0,ios,applepay,2020-01-19 14:23:00,2020-04-01 12:05:00
43147,43148,120395023,25.0,ios,applepay,2020-01-19 14:31:00,2020-04-01 12:05:00
43150,43151,120685412,25.0,android,alipay,2020-01-19 14:50:00,2020-01-19 14:51:00
43151,43152,120664489,248.0,android,wxpay,2020-01-19 14:50:00,2020-01-19 14:51:00
43153,43154,61179802,248.0,android,wxpay,2020-01-19 14:59:00,2020-01-19 15:00:00
43155,43156,27507084,248.0,ios,applepay,2020-01-19 15:33:00,2020-04-01 12:05:00
43157,43158,37989027,248.0,android,wxpay,2020-01-19 15:42:00,2020-01-19 15:43:00
43158,43159,35808418,68.0,ios,applepay,2020-01-19 16:07:00,2020-04-01 12:05:00
43159,43160,10653347,68.0,ios,applepay,2020-01-19 16:14:00,2020-04-01 12:05:00
43161,43162,83808307,25.0,android,wxpay,2020-01-19 16:23:00,2020-01-19 16:24:00
43162,43163,71160305,248.0,ios,applepay,2020-01-19 16:27:00,2020-04-01 12:05:00
43163,43164,74031219,25.0,android,wxpay,2020-07-27 09:09:00,2020-07-27 09:10:00
43164,43165,96564467,248.0,ios,applepay,2020-01-19 16:35:00,2020-04-01 12:05:00
43166,43167,120898448,68.0,ios,applepay,2020-01-19 16:43:00,2020-04-01 12:05:00
43168,43169,120900986,68.0,android,wxpay,2020-01-19 17:03:00,2020-01-19 17:04:00
43172,43173,63626880,248.0,ios,applepay,2020-01-19 17:19:00,2020-04-01 12:05:00
43173,43174,69383315,68.0,ios,applepay,2020-02-29 21:37:00,2020-04-01 12:06:00
43174,43175,56750571,248.0,ios,applepay,2020-01-19 17:29:00,2020-04-01 12:05:00
43176,43177,61333796,248.0,ios,applepay,2020-01-19 17:40:00,2020-04-01 12:05:00
43178,43179,120592637,248.0,ios,applepay,2020-01-19 17:13:00,2020-04-01 12:05:00
43179,43180,120903263,248.0,ios,applepay,2020-01-19 17:44:00,2020-04-01 12:05:00
43180,43181,66417047,248.0,android,wxpay,2020-01-19 18:00:00,2020-01-19 18:01:00
43184,43185,113330889,68.0,ios,applepay,2020-01-19 18:37:00,2020-04-01 12:05:00
43187,43188,116664836,248.0,ios,applepay,2020-01-19 19:03:00,2020-04-01 12:05:00
43189,43190,120899663,248.0,ios,applepay,2020-01-19 19:39:00,2020-04-01 12:05:00
43192,43193,28575389,25.0,android,alipay,2020-01-19 19:47:00,2020-01-19 19:48:00
43193,43194,120374080,248.0,ios,applepay,2020-01-19 19:50:00,2020-04-01 12:05:00
43194,43195,38637062,248.0,android,wxpay,2020-01-19 19:51:00,2020-01-19 19:52:00
43197,43198,120916975,248.0,ios,applepay,2020-01-19 20:33:00,2020-01-19 20:34:00
43201,43202,100524387,25.0,android,wxpay,2020-01-19 21:08:00,2020-01-19 21:09:00
43202,43203,32246209,68.0,android,alipay,2020-06-20 17:53:00,2020-06-20 17:54:00
43204,43205,53733383,248.0,ios,applepay,2020-01-19 21:22:00,2020-04-01 12:05:00
43205,43206,115571918,248.0,android,alipay,2020-02-18 20:49:00,2020-02-18 20:50:00
43209,43210,9713889,25.0,ios,applepay,2020-01-19 22:15:00,2020-04-01 12:05:00
43219,43220,85534550,248.0,ios,applepay,2020-01-19 23:03:00,2020-04-01 12:05:00
43220,43221,86326178,248.0,ios,applepay,2020-01-19 23:08:00,2020-04-01 12:05:00
43221,43222,120350413,248.0,android,wxpay,2020-02-20 22:28:00,2020-02-20 22:29:00
43224,43225,19897693,68.0,android,wxpay,2020-01-19 23:34:00,2020-01-19 23:35:00
43228,43229,115066060,68.0,ios,applepay,2020-01-19 23:53:00,2020-04-01 12:05:00
43236,43237,13179492,25.0,ios,applepay,2020-01-20 01:49:00,2020-04-01 12:05:00
43237,43238,80267716,25.0,ios,applepay,2020-01-20 03:50:00,2020-04-01 12:05:00
43239,43240,119815680,25.0,android,wxpay,2020-01-20 06:26:00,2020-01-20 06:27:00
43242,43243,120779768,25.0,ios,applepay,2020-01-20 07:30:00,2020-04-01 12:05:00
43244,43245,58947848,25.0,android,wxpay,2020-01-20 07:57:00,2020-01-20 07:58:00
43246,43247,36654306,68.0,ios,applepay,2020-01-20 08:09:00,2020-04-01 12:05:00
43249,43250,116030528,248.0,ios,applepay,2020-01-20 08:40:00,2020-04-01 12:05:00
43252,43253,120500509,248.0,android,alipay,2020-01-20 08:56:00,2020-01-20 08:57:00
43253,43254,85551299,248.0,android,alipay,2020-01-20 08:59:00,2020-01-20 09:00:00
43255,43256,120939051,248.0,ios,applepay,2020-01-20 09:01:00,2020-04-01 12:05:00
43256,43257,120263482,248.0,android,wxpay,2020-01-20 09:21:00,2020-01-20 09:22:00
43258,43259,47371014,248.0,ios,applepay,2020-01-20 09:24:00,2020-04-01 12:05:00
43261,43262,16959901,248.0,ios,applepay,2020-01-20 10:00:00,2020-04-01 12:05:00
43262,43263,120876149,248.0,android,alipay,2020-01-20 10:07:00,2020-01-20 10:08:00
43263,43264,114199628,25.0,android,wxpay,2020-01-20 10:19:00,2020-01-20 10:20:00
43264,43265,111768668,25.0,ios,applepay,2020-04-09 11:04:00,2020-04-09 16:53:00
43266,43267,72369535,25.0,android,wxpay,2020-01-20 10:34:00,2020-01-20 10:35:00
43267,43268,36093916,248.0,ios,applepay,2020-01-20 10:35:00,2020-04-01 12:05:00
43268,43269,80055861,25.0,ios,applepay,2020-01-20 10:39:00,2020-04-01 12:05:00
43269,43270,94800594,248.0,ios,wxpay,2020-01-20 10:40:00,2020-01-20 10:41:00
43270,43271,46170438,248.0,ios,applepay,2020-01-20 10:43:00,2020-04-01 12:05:00
43272,43273,74033608,248.0,ios,applepay,2020-01-20 11:14:00,2020-04-01 12:05:00
43273,43274,105521334,68.0,android,alipay,2020-01-20 11:14:00,2020-01-20 11:15:00
43277,43278,101332312,25.0,ios,applepay,2020-06-23 22:03:00,2020-06-24 09:50:00
43278,43279,101332312,25.0,android,wxpay,2020-02-19 10:21:00,2020-02-19 10:22:00
43281,43282,119805428,248.0,android,wxpay,2020-01-20 12:05:00,2020-01-20 12:06:00
43284,43285,42836379,248.0,ios,applepay,2020-01-20 12:47:00,2020-04-01 12:05:00
43287,43288,11872090,248.0,android,wxpay,2020-01-20 12:49:00,2020-01-20 12:50:00
43293,43294,81903406,248.0,ios,applepay,2020-01-20 13:13:00,2020-04-01 12:05:00
43297,43298,32193568,248.0,android,wxpay,2020-01-20 14:09:00,2020-01-20 14:10:00
43298,43299,43358673,25.0,ios,applepay,2020-03-03 22:39:00,2020-04-01 12:06:00
43299,43300,105407880,25.0,ios,applepay,2020-02-25 14:43:00,2020-02-25 16:32:00
43305,43306,27909445,248.0,ios,applepay,2020-02-27 12:36:00,2020-04-01 12:05:00
43307,43308,96408406,248.0,ios,applepay,2020-01-20 16:09:00,2020-04-01 12:05:00
43309,43310,112391538,248.0,android,alipay,2020-01-20 16:21:00,2020-01-20 16:22:00
43310,43311,120102023,248.0,android,wxpay,2020-01-20 16:42:00,2020-01-20 16:43:00
43317,43318,36007803,248.0,ios,applepay,2020-01-20 17:27:00,2020-04-01 12:05:00
43318,43319,120975243,25.0,android,wxpay,2020-01-20 17:59:00,2020-01-20 18:00:00
43319,43320,100474865,25.0,ios,applepay,2020-01-20 18:00:00,2020-04-01 12:05:00
43322,43323,82777629,25.0,ios,applepay,2020-01-20 18:13:00,2020-04-01 12:05:00
43324,43325,117587362,25.0,ios,applepay,2020-02-20 19:04:00,2020-04-01 12:05:00
43325,43326,117587362,25.0,ios,applepay,2020-06-18 22:23:00,2020-06-18 22:24:00
43326,43327,120677265,68.0,ios,applepay,2020-01-20 18:57:00,2020-04-01 12:05:00
43327,43328,79239281,25.0,ios,applepay,2020-01-20 19:08:00,2020-04-01 12:05:00
43328,43329,79239281,25.0,ios,applepay,2020-04-20 18:14:00,2020-04-20 18:15:00
43329,43330,57847724,25.0,ios,applepay,2020-06-02 20:57:00,2020-06-02 21:00:00
43331,43332,120825578,68.0,android,wxpay,2020-01-20 19:41:00,2020-01-20 19:42:00
43332,43333,94933822,248.0,ios,applepay,2020-01-20 19:55:00,2020-04-01 12:05:00
43333,43334,120960243,248.0,ios,applepay,2020-01-20 20:14:00,2020-04-01 12:05:00
43334,43335,17376742,25.0,ios,applepay,2020-01-20 20:16:00,2020-04-01 12:05:00
43335,43336,103089105,248.0,android,wxpay,2020-01-20 20:40:00,2020-01-20 20:41:00
43337,43338,13390576,248.0,android,wxpay,2020-01-20 21:16:00,2020-01-20 21:17:00
43338,43339,12236585,25.0,ios,applepay,2020-01-20 21:26:00,2020-04-01 12:05:00
43339,43340,74783195,248.0,ios,applepay,2020-01-20 21:15:00,2020-04-01 12:05:00
43344,43345,120853429,25.0,ios,applepay,2020-01-20 22:08:00,2020-04-01 12:05:00
43345,43346,120994407,25.0,android,wxpay,2020-01-20 22:10:00,2020-01-20 22:11:00
43350,43351,71837503,68.0,ios,applepay,2020-01-20 22:49:00,2020-04-01 12:05:00
43351,43352,101546395,25.0,ios,applepay,2020-01-20 22:51:00,2020-04-01 12:05:00
43353,43354,91149948,25.0,android,alipay,2020-01-20 22:55:00,2020-01-20 22:56:00
43356,43357,67323068,25.0,android,wxpay,2020-03-21 23:20:00,2020-03-21 23:21:00
43357,43358,120119035,25.0,ios,applepay,2020-01-20 23:02:00,2020-04-01 12:05:00
43358,43359,120566413,248.0,android,wxpay,2020-01-20 23:04:00,2020-01-20 23:05:00
43359,43360,20205747,25.0,android,wxpay,2020-04-01 23:18:00,2020-04-01 23:29:00
43360,43361,108331429,248.0,ios,applepay,2020-01-20 23:15:00,2020-01-20 23:16:00
43362,43363,119821521,248.0,android,wxpay,2020-01-20 23:43:00,2020-01-20 23:44:00
43363,43364,103042523,248.0,ios,applepay,2020-01-20 23:49:00,2020-04-01 12:05:00
43366,43367,57965755,248.0,android,wxpay,2020-01-21 01:56:00,2020-01-21 01:57:00
43370,43371,99154954,248.0,ios,applepay,2020-01-21 06:19:00,2020-04-01 12:05:00
43371,43372,80324322,248.0,android,alipay,2020-01-21 06:49:00,2020-01-21 06:50:00
43374,43375,106979840,68.0,android,wxpay,2020-01-21 07:54:00,2020-01-21 07:55:00
43377,43378,27393849,25.0,ios,applepay,2020-01-21 08:07:00,2020-04-01 12:05:00
43380,43381,80186543,25.0,android,wxpay,2020-04-11 13:44:00,2020-04-11 13:45:00
43381,43382,30092212,25.0,ios,applepay,2020-01-21 08:36:00,2020-04-01 12:05:00
43389,43390,121006456,25.0,ios,applepay,2020-01-21 09:02:00,2020-04-01 12:05:00
43391,43392,62229473,25.0,android,wxpay,2020-01-21 09:16:00,2020-01-21 09:17:00
43393,43394,39192344,248.0,ios,applepay,2020-01-21 09:28:00,2020-04-01 12:05:00
43394,43395,120035867,248.0,ios,applepay,2020-01-21 09:43:00,2020-04-01 12:05:00
43398,43399,13223381,248.0,android,wxpay,2020-01-21 10:28:00,2020-01-21 10:29:00
43400,43401,66204142,248.0,ios,applepay,2020-01-21 10:51:00,2020-04-01 12:05:00
43401,43402,90943203,25.0,android,wxpay,2020-01-21 10:43:00,2020-01-21 10:55:00
43402,43403,119114651,248.0,android,wxpay,2020-01-21 11:00:00,2020-01-21 11:01:00
43404,43405,107991477,68.0,ios,applepay,2020-01-21 11:20:00,2020-04-01 12:05:00
43408,43409,76815949,248.0,android,wxpay,2020-01-21 12:23:00,2020-01-21 12:24:00
43410,43411,105039652,25.0,ios,applepay,2020-01-21 12:34:00,2020-04-01 12:05:00
43412,43413,121007749,248.0,ios,applepay,2020-01-21 12:59:00,2020-04-01 12:05:00
43413,43414,75973747,248.0,android,alipay,2020-06-21 09:56:00,2020-06-21 09:57:00
43414,43415,83904468,25.0,android,wxpay,2020-01-21 13:09:00,2020-01-21 13:10:00
43415,43416,119376795,25.0,ios,applepay,2020-01-21 13:16:00,2020-04-01 12:05:00
43416,43417,119376795,25.0,ios,applepay,2020-01-21 13:19:00,2020-04-01 12:05:00
43419,43420,80122079,248.0,android,wxpay,2020-01-21 13:31:00,2020-01-21 13:32:00
43422,43423,120616709,25.0,android,wxpay,2020-02-20 10:51:00,2020-02-20 10:52:00
43424,43425,65305633,68.0,android,wxpay,2020-01-21 14:21:00,2020-01-21 14:22:00
43427,43428,74608440,25.0,android,wxpay,2020-01-21 14:54:00,2020-01-21 14:55:00
43432,43433,101286916,248.0,ios,applepay,2020-01-21 16:10:00,2020-04-01 12:05:00
43435,43436,106158187,25.0,ios,applepay,2020-01-21 16:14:00,2020-04-01 12:05:00
43436,43437,41099008,25.0,ios,applepay,2020-01-21 16:14:00,2020-04-01 12:05:00
43437,43438,120522622,248.0,android,wxpay,2020-01-21 16:35:00,2020-01-21 16:36:00
43444,43445,18165000,248.0,ios,applepay,2020-01-21 18:09:00,2020-04-01 12:05:00
43448,43449,72007097,68.0,ios,applepay,2020-01-21 18:53:00,2020-04-01 12:05:00
43450,43451,120932158,25.0,ios,applepay,2020-01-19 23:50:00,2020-04-01 12:05:00
43451,43452,120932158,25.0,ios,applepay,2020-01-19 23:53:00,2020-04-01 12:05:00
43453,43454,120884813,248.0,ios,applepay,2020-01-21 19:12:00,2020-04-01 12:05:00
43454,43455,74787695,248.0,ios,applepay,2020-06-13 07:29:00,2020-06-13 07:30:00
43457,43458,70845589,25.0,ios,applepay,2020-01-21 19:36:00,2020-04-01 12:05:00
43461,43462,68833548,248.0,android,alipay,2020-01-21 19:56:00,2020-01-21 19:57:00
43464,43465,71717556,68.0,ios,applepay,2020-01-21 20:27:00,2020-04-01 12:05:00
43465,43466,71717556,248.0,ios,applepay,2020-07-27 09:26:00,2020-07-27 09:27:00
43466,43467,120978794,248.0,ios,applepay,2020-02-24 17:43:00,2020-04-01 12:05:00
43467,43468,119619430,25.0,android,wxpay,2020-01-21 20:32:00,2020-01-21 20:33:00
43468,43469,120919030,248.0,ios,applepay,2020-01-21 20:46:00,2020-04-01 12:05:00
43474,43475,120844722,25.0,ios,applepay,2020-01-21 21:13:00,2020-04-01 12:05:00
43476,43477,90768596,248.0,android,wxpay,2020-01-21 21:20:00,2020-01-21 21:21:00
43481,43482,31507030,248.0,ios,applepay,2020-01-21 21:39:00,2020-04-01 12:05:00
43485,43486,45694960,248.0,ios,applepay,2020-01-21 21:47:00,2020-04-01 12:05:00
43489,43490,72251263,248.0,ios,applepay,2020-01-21 22:05:00,2020-01-21 22:06:00
43491,43492,35418706,25.0,ios,applepay,2020-01-21 22:07:00,2020-04-01 12:05:00
43492,43493,35418706,25.0,ios,applepay,2020-04-15 20:26:00,2020-04-15 20:27:00
43494,43495,119880061,248.0,android,wxpay,2020-01-21 22:08:00,2020-01-21 22:09:00
43496,43497,120776373,25.0,ios,applepay,2020-01-21 22:19:00,2020-04-01 12:05:00
43501,43502,48681357,248.0,ios,applepay,2020-01-21 22:28:00,2020-04-01 12:05:00
43509,43510,119916535,25.0,android,wxpay,2020-01-21 22:48:00,2020-01-21 22:49:00
43511,43512,84508152,25.0,android,wxpay,2020-01-21 22:58:00,2020-01-21 22:59:00
43512,43513,52045404,68.0,ios,wxpay,2020-01-21 23:05:00,2020-01-21 23:06:00
43516,43517,21102917,248.0,ios,applepay,2020-01-21 23:19:00,2020-04-01 12:05:00
43518,43519,121059376,25.0,ios,applepay,2020-01-21 23:21:00,2020-04-01 12:05:00
43519,43520,68872483,248.0,android,wxpay,2020-06-05 07:50:00,2020-06-05 07:51:00
43521,43522,62803298,248.0,android,wxpay,2020-01-21 23:29:00,2020-01-21 23:30:00
43522,43523,121060253,248.0,ios,applepay,2020-01-21 23:43:00,2020-04-01 12:05:00
43523,43524,73628276,25.0,android,wxpay,2020-01-22 00:48:00,2020-01-22 00:49:00
43524,43525,29539270,248.0,ios,applepay,2020-01-22 00:50:00,2020-04-01 12:05:00
43525,43526,117977945,68.0,ios,applepay,2020-02-22 23:08:00,2020-02-22 23:09:00
43528,43529,102656816,25.0,ios,applepay,2020-01-22 01:13:00,2020-04-01 12:05:00
43530,43531,86580731,25.0,ios,applepay,2020-01-22 02:30:00,2020-04-01 12:05:00
43532,43533,118310575,248.0,ios,applepay,2020-01-22 03:40:00,2020-04-01 12:05:00
43543,43544,75178479,248.0,android,wxpay,2020-01-22 07:32:00,2020-01-22 07:33:00
43551,43552,121060117,68.0,android,wxpay,2020-01-22 08:41:00,2020-01-22 08:42:00
43553,43554,79466206,25.0,android,wxpay,2020-01-22 08:48:00,2020-01-22 08:49:00
43555,43556,2228733,248.0,ios,applepay,2020-01-22 09:07:00,2020-04-01 12:05:00
43557,43558,12729008,248.0,android,wxpay,2020-01-22 09:09:00,2020-01-22 09:10:00
43558,43559,120690009,25.0,ios,applepay,2020-01-22 09:13:00,2020-04-01 12:05:00
43559,43560,20217694,248.0,ios,applepay,2020-01-16 01:06:00,2020-04-01 12:05:00
43560,43561,121068470,25.0,android,wxpay,2020-01-22 09:18:00,2020-01-22 09:19:00
43562,43563,85205400,248.0,ios,applepay,2020-01-22 09:23:00,2020-01-22 09:24:00
43564,43565,120950993,248.0,android,wxpay,2020-03-01 09:55:00,2020-03-01 09:56:00
43566,43567,119678692,68.0,android,alipay,2020-01-22 09:42:00,2020-01-22 09:43:00
43570,43571,44858326,25.0,ios,applepay,2020-01-22 10:17:00,2020-04-01 12:05:00
43571,43572,58236666,248.0,ios,applepay,2020-01-22 10:16:00,2020-04-01 12:05:00
43573,43574,65536742,25.0,ios,wxpay,2020-03-16 23:22:00,2020-03-16 23:23:00
43574,43575,89589429,68.0,android,wxpay,2020-01-22 10:45:00,2020-01-22 10:46:00
43576,43577,87159200,248.0,ios,applepay,2020-01-22 11:03:00,2020-01-22 11:04:00
43578,43579,89735161,25.0,android,wxpay,2020-02-21 10:51:00,2020-02-21 10:52:00
43580,43581,98724794,248.0,android,wxpay,2020-01-22 11:15:00,2020-01-22 11:16:00
43583,43584,84743119,25.0,android,wxpay,2020-04-02 09:53:00,2020-04-02 09:54:00
43585,43586,93482954,25.0,ios,applepay,2020-01-22 11:50:00,2020-04-01 12:05:00
43587,43588,64677223,25.0,ios,applepay,2020-01-22 12:03:00,2020-04-01 12:05:00
43588,43589,101338153,25.0,android,wxpay,2020-07-10 08:00:00,2020-07-10 08:01:00
43589,43590,26270380,68.0,ios,applepay,2020-01-22 12:13:00,2020-04-01 12:05:00
43590,43591,26270380,68.0,ios,applepay,2020-07-31 09:14:00,2020-07-31 09:15:00
43592,43593,69684806,25.0,ios,applepay,2020-01-22 12:38:00,2020-04-01 12:05:00
43593,43594,85994676,248.0,ios,applepay,2020-01-22 12:44:00,2020-01-22 12:45:00
43594,43595,118058877,248.0,android,wxpay,2020-01-22 12:48:00,2020-01-22 12:49:00
43595,43596,78607666,248.0,ios,applepay,2020-01-22 13:01:00,2020-01-22 13:03:00
43602,43603,119735726,248.0,ios,applepay,2020-01-22 13:54:00,2020-04-01 12:05:00
43603,43604,75623180,248.0,android,alipay,2020-01-22 13:54:00,2020-01-22 13:55:00
43607,43608,29627655,248.0,android,wxpay,2020-01-22 14:34:00,2020-01-22 14:35:00
43610,43611,90883081,68.0,android,wxpay,2020-01-22 15:18:00,2020-01-22 15:19:00
43613,43614,120070090,248.0,ios,applepay,2020-01-22 16:01:00,2020-04-01 12:05:00
43615,43616,110259930,248.0,android,alipay,2020-01-22 16:06:00,2020-01-22 16:07:00
43624,43625,63854409,248.0,android,alipay,2020-01-22 17:01:00,2020-01-22 17:02:00
43631,43632,81243964,248.0,ios,applepay,2020-01-22 17:36:00,2020-04-01 12:05:00
43638,43639,62811423,25.0,android,alipay,2020-02-21 13:52:00,2020-02-21 13:53:00
43648,43649,119248041,248.0,ios,applepay,2020-01-22 19:40:00,2020-04-01 12:05:00
43649,43650,38081190,25.0,ios,applepay,2020-01-22 19:41:00,2020-04-01 12:05:00
43650,43651,115782762,68.0,ios,applepay,2020-01-22 19:44:00,2020-04-01 12:05:00
43652,43653,87207133,25.0,android,alipay,2020-01-22 20:23:00,2020-01-22 20:24:00
43653,43654,87207133,25.0,android,wxpay,2020-04-21 21:53:00,2020-04-21 21:54:00
43654,43655,53563771,248.0,ios,applepay,2020-01-22 21:07:00,2020-04-01 12:05:00
43658,43659,120997818,25.0,android,wxpay,2020-01-22 21:27:00,2020-01-22 21:28:00
43659,43660,115608893,248.0,ios,applepay,2020-01-22 21:45:00,2020-04-01 12:05:00
43663,43664,46474462,25.0,ios,applepay,2020-01-22 22:20:00,2020-04-01 12:05:00
43667,43668,62324753,248.0,android,wxpay,2020-01-22 22:43:00,2020-01-22 22:44:00
